Year,Month,Day,Hour,dayofweek,weekdayend,EnergyUse,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2020,8,7,12,Friday,day,94.08,74.1,74.1,68,81.24,0,0,,0,0,15.9,7.6,59,1019.2,99.7,9.9,201,0.7,2
2020,8,7,13,Friday,day,112.98,74.2,74.2,67,78.25,0,0,,0,0,14.8,8.1,60,1019.2,98.6,9.9,158,0.6,2
2020,8,7,14,Friday,day,111.72,75.1,75.1,67,75.95,0,0,,0,0,17,8,80,1019,98.6,9.9,200,0.7,2
2020,8,7,15,Friday,day,106.26,78.1,78.1,69,73.57,0,0,,0,0,16.3,9,80,1018.2,59.3,9.9,405,1.5,4
2020,8,7,16,Friday,day,97.86,77,77,66.9,71.06,0,0,,0,0,14.3,8.1,78,1018,66.6,9.9,381,1.4,4
2020,8,7,17,Friday,day,131.04,74.9,74.9,67,76.51,0.002,100,rain,0,0,14.1,8.7,54,1017.4,7.5,9.9,39,0.1,0
2020,8,7,18,Friday,day,140.28,72,72,69,90.18,0.134,100,rain,0,0,14.3,5.9,301,1019.5,92.1,3.1,1,0,0
2020,8,7,19,Friday,day,124.74,69.4,69.4,68,95.46,0.728,100,rain,0,0,14.1,7.8,67,1018.8,56.2,4.2,37.2,0.1,0
2020,8,7,20,Friday,day,120.54,69.3,69.3,68,95.64,0.017,100,rain,0,0,11.6,6.6,80,1018,4.1,9.9,0,0,0
2020,8,7,21,Friday,day,129.36,70,70,69,96.38,0.002,100,rain,0,0,10.3,4.7,359,1018.4,2.3,9.9,0,0,0
2020,8,7,22,Friday,day,120.96,68.1,68.1,66.8,95.7,0,0,,0,0,7.8,4.3,312,1018.7,8.7,5.4,0,0,0
2020,8,7,23,Friday,day,138.6,68.1,68.1,67.9,99.21,0,0,,0,0,6.3,0,0,1019.5,97.7,6.6,0,0,0
2020,8,8,0,Saturday,end,125.16,69.2,69.2,68,95.86,0,0,,0,0,5.8,4.6,332,1019.7,97.7,6.6,0,0,0
2020,8,8,1,Saturday,end,109.2,69.2,69.2,68,95.86,0,0,,0,0,4.5,4.5,9,1019.7,99.7,6.3,0,0,0
2020,8,8,2,Saturday,end,130.2,69.2,69.2,68,95.82,0,0,,0,0,5.1,3.3,11,1019.8,100,6.1,0,0,0
2020,8,8,3,Saturday,end,111.72,69.2,69.2,68,95.86,0,0,,0,0,6.9,4.6,49,1019.7,60.4,5.1,0,0,0
2020,8,8,4,Saturday,end,118.44,69.2,69.2,68,95.95,0,0,,0,0,8.5,3.2,10,1019.4,8.7,4.1,0,0,0
2020,8,8,5,Saturday,end,107.94,67,67,66.8,99.39,0,0,,0,0,10.1,3.2,2,1019.7,2.3,2.7,2,0,0
2020,8,8,6,Saturday,end,102.06,68,68,67.9,99.68,0,0,,0,0,11,5.7,33,1020.2,88.9,0.9,19,0.1,0
2020,8,8,7,Saturday,end,89.04,70,70,68,93.27,0,0,,0,0,13.6,4.4,11,1020.5,94.1,4,75,0.3,1
2020,8,8,8,Saturday,end,93.24,72.1,72.1,69.1,90.19,0,0,,0,0,13.4,3.4,27,1020.7,99.5,8.2,114,0.4,1
2020,8,8,9,Saturday,end,79.38,74.1,74.1,69.9,86.75,0,0,,0,0,11.4,3.4,4,1020.7,75,9.9,238,0.9,2
2020,8,8,10,Saturday,end,86.1,75.9,75.9,69.8,81.42,0,0,,0,0,11.4,4.5,13,1020.6,61.3,9.9,294,1.1,3
2020,8,8,11,Saturday,end,65.52,78.3,78.3,69.9,75.56,0,0,,0,0,11.9,6.7,40,1020.3,69.1,9.9,358,1.3,4
2020,8,8,12,Saturday,end,69.3,78.5,78.5,69.1,72.94,0,0,,0,0,11.9,3.2,20,1020.4,59.9,9.9,347,1.2,3
2020,8,8,13,Saturday,end,69.72,80.2,82.8,68,66.31,0,0,,0,0,11.9,0.3,357,1020,59,9.9,691,2.5,7
2020,8,8,14,Saturday,end,38.22,82.9,86.5,69,62.98,0,0,,0,0,8.3,3.4,155,1019.7,35.7,9.9,612,2.2,6
2020,8,8,15,Saturday,end,37.38,80.9,83.1,66.2,60.98,0,0,,0,0,8.9,0.4,7,1019.1,3.9,9.9,617,2.2,6
2020,8,8,16,Saturday,end,69.72,82.1,84.6,67,60.36,0,0,,0,0,9.6,0.3,10,1018.7,2.5,9.9,260,0.9,3
2020,8,8,17,Saturday,end,84.42,82.9,85.6,67.1,58.94,0,0,,0,0,10.1,0.4,8,1018.4,51.2,9.9,204,0.7,2
2020,8,8,18,Saturday,end,110.88,80.9,84,69.1,67.3,0,0,,0,0,11.2,6.6,164,1018.3,0,9.9,45,0.2,0
2020,8,8,19,Saturday,end,140.28,78.1,78.1,70,76.21,0,0,,0,0,9.6,6.5,156,1018.7,0,9.9,16,0.1,0
2020,8,8,20,Saturday,end,124.74,75.7,75.7,70,82.41,0,0,,0,0,7.4,7.7,179,1019.4,4.1,9.9,0,0,0
2020,8,8,21,Saturday,end,139.02,73.1,73.1,70,89.95,0,0,,0,0,7.4,5.7,179,1020.1,0,9.9,0,0,0
2020,8,8,22,Saturday,end,133.14,71.9,71.9,70,93.61,0,0,,0,0,7.8,5.4,166,1020.1,0,9.9,0,0,0
2020,8,8,23,Saturday,end,126.42,71,71,69.2,93.98,0,0,,0,0,7.8,4.3,171,1019.9,0,9.9,0,0,0
2020,8,9,0,Sunday,end,131.46,71,71,70,96.65,0,0,,0,0,7.6,3,152,1019.9,2.4,9.5,0,0,0
2020,8,9,1,Sunday,end,114.24,70,70,69.1,96.93,0,0,,0,0,7.2,0,0,1019.7,6.5,9.5,0,0,0
2020,8,9,2,Sunday,end,122.64,70,70,69.1,96.82,0,0,,0,0,8.5,0.2,15,1019.5,6.9,6.4,0,0,0
2020,8,9,3,Sunday,end,118.86,69.3,69.3,69.1,99.52,0,0,,0,0,7.6,0.2,14,1019.5,8.7,6.6,0,0,0
2020,8,9,4,Sunday,end,124.32,69.2,69.2,68,96.12,0,0,,0,0,7.2,0.3,334,1019.5,4.6,6.6,0,0,0
2020,8,9,5,Sunday,end,124.32,68.1,68.1,68,99.56,0,0,,0,0,6.7,0.4,340,1019.9,29.3,4.3,2,0,0
2020,8,9,6,Sunday,end,91.98,69.3,69.3,69.2,99.57,0,0,,0,0,6.7,0.4,336,1020.1,95.4,1.3,20,0.1,0
2020,8,9,7,Sunday,end,102.06,70.4,70.4,70,98.82,0,0,,0,0,8.5,4.6,256,1020.3,95.4,2,102,0.4,1
2020,8,9,8,Sunday,end,82.32,72.3,72.3,71.8,98.2,0,0,,0,0,10.5,3.5,212,1020.1,90.8,3.7,222,0.8,2
2020,8,9,9,Sunday,end,66.36,78.4,78.4,71.8,80.03,0,0,,0,0,14.1,4.8,231,1019.7,0,9.9,381,1.4,4
2020,8,9,10,Sunday,end,66.36,81.2,85.1,71,71.22,0,0,,0,0,15.2,0.5,345,1019.4,49,9.9,545,2,5
2020,8,9,11,Sunday,end,43.68,81.4,85,69.9,68.28,0,0,,0,0,13.6,4.8,173,1019.1,48.4,9.9,342,1.2,3
2020,8,9,12,Sunday,end,64.26,84.1,87.9,69,60.44,0,0,,0,0,13.6,8,213,1018.7,27.8,9.9,531,1.9,5
2020,8,9,13,Sunday,end,76.44,87.2,91.5,69.1,55.01,0,0,,0,0,17.2,0.8,338,1018.2,28.3,9.9,912,3.3,9
2020,8,9,14,Sunday,end,45.36,86.2,89.6,67.9,54.52,0,0,,0,0,15.4,5.1,205,1017.6,28.3,9.9,550,2,6
2020,8,9,15,Sunday,end,76.44,87.2,90.7,67.9,52.96,0,0,,0,0,15.9,4.8,175,1016.9,1.3,9.9,457,1.6,5
2020,8,9,16,Sunday,end,83.16,85.2,89.1,69.1,58.69,0,0,,0,0,15.9,11.2,212,1016.6,80.8,9.9,267,1,3
2020,8,9,17,Sunday,end,101.22,83.4,87.6,70.1,64.45,0,0,,0,0,15.2,8.1,202,1016.3,63.4,9.9,316,1.1,3
2020,8,9,18,Sunday,end,124.32,82.3,85.8,69.2,64.71,0,0,,0,0,13,7.8,215,1016.2,0,9.9,64,0.2,1
2020,8,9,19,Sunday,end,143.22,81,84.2,69.1,67.36,0,0,,0,0,9.4,4.7,200,1016.6,0,9.9,16,0.1,0
2020,8,9,20,Sunday,end,161.7,78.2,78.2,69.3,74.22,0,0,,0,0,11.2,3.5,216,1016.9,0,9.9,0,0,0
2020,8,9,21,Sunday,end,142.8,77,77,71,81.77,0,0,,0,0,12.5,4.8,218,1017.6,0,9.9,0,0,0
2020,8,9,22,Sunday,end,113.82,75.9,75.9,71,84.98,0,0,,0,0,12.5,3.4,191,1017.5,0,9.9,0,0,0
2020,8,9,23,Sunday,end,154.98,74.9,74.9,71,87.72,0,0,,0,0,12.3,4.5,212,1017.3,0,9.9,0,0,0
2020,8,10,0,Monday,day,134.4,74,74,71,90.4,0,0,,0,0,11.9,3.4,199,1017.3,0,9.9,0,0,0
2020,8,10,1,Monday,day,125.58,73.2,73.2,71.1,93.18,0,0,,0,0,11.4,3.2,185,1017,0,9.9,0,0,0
2020,8,10,2,Monday,day,150.36,73.2,73.2,71.9,95.89,0,0,,0,0,11.9,0.3,334,1016.8,2.3,8.2,0,0,0
2020,8,10,3,Monday,day,120.54,72.1,72.1,71.9,99.54,0,0,,0,0,11.4,3,198,1016.9,0,6.5,0,0,0
2020,8,10,4,Monday,day,137.76,73.1,73.1,71.9,96.19,0,0,,0,0,10.7,0.2,346,1016.9,6.4,5.2,0,0,0
2020,8,10,5,Monday,day,126,70.3,70.3,70.2,99.68,0,0,,0,0,9.6,0.4,341,1016.9,4.6,2.1,1,0,0
2020,8,10,6,Monday,day,146.58,72.1,72.1,72,99.68,0,0,,0,0,8.3,0.3,341,1017.1,51.2,2.4,19,0.1,0
2020,8,10,7,Monday,day,136.5,74.1,74.1,73.2,97.08,0,0,,0,0,11,4.8,230,1017.2,97.6,2.5,95,0.3,1
2020,8,10,8,Monday,day,106.26,78.2,78.2,73.9,86.58,0,0,,0,0,11.2,4.8,278,1017,47.7,8.2,262,0.9,3
2020,8,10,9,Monday,day,102.9,83.1,87.8,71.1,67.35,0,0,,0,0,10.7,4.4,321,1017,0,9.9,344,1.2,3
2020,8,10,10,Monday,day,89.46,85,89.6,70.1,61.13,0,0,,0,0,10.7,4.3,284,1016.8,0,9.9,631,2.3,6
2020,8,10,11,Monday,day,75.18,87.3,93,71,58.51,0,0,,0,0,10.7,3.4,280,1016.5,0,9.9,739,2.7,7
2020,8,10,12,Monday,day,42,89.2,93.9,69.1,51.66,0,0,,0,0,11.6,0.7,350,1016.2,0,9.9,792,2.9,8
2020,8,10,13,Monday,day,57.96,90.2,94.8,69,49.9,0,0,,0,0,12.5,6.9,268,1015.5,26,9.9,670,2.4,7
2020,8,10,14,Monday,day,79.8,91.2,96,68.9,48.18,0,0,,0,0,13.4,3.3,300,1015.1,26,9.9,670,2.4,7
2020,8,10,15,Monday,day,83.16,91.3,94.6,66.8,44.64,0,0,,0,0,14.1,5.5,223,1014.6,24.8,9.9,685,2.5,7
2020,8,10,16,Monday,day,110.04,89.4,93.9,68.9,50.99,0,0,,0,0,15,6,222,1014,24.8,9.9,449,1.6,4
2020,8,10,17,Monday,day,91.14,88.3,92.8,69.1,53.02,0,0,,0,0,15.2,4.9,230,1013.7,49.5,9.9,228,0.8,2
2020,8,10,18,Monday,day,139.44,86.3,89.8,68.1,54.83,0,0,,0,0,16.6,5.9,222,1013.5,45.4,9.9,62,0.2,1
2020,8,10,19,Monday,day,143.64,84,87.9,69.3,61.46,0,0,,0,0,13.6,3.5,223,1013.5,45.4,9.9,21,0.1,0
2020,8,10,20,Monday,day,130.2,82,85.5,69.4,65.81,0,0,,0,0,10.5,3.4,213,1013.9,24.8,9.9,0,0,0
2020,8,10,21,Monday,day,145.32,80,83.8,71.9,76.31,0,0,,0,0,9.4,6.7,200,1014.4,0,9.9,0,0,0
2020,8,10,22,Monday,day,148.26,77.1,77.1,71.9,84.12,0,0,,0,0,9.4,4.7,200,1014.8,0,9.9,0,0,0
2020,8,10,23,Monday,day,134.4,77,77,73,87.62,0,0,,0,0,9.4,5.7,200,1014.7,0,9.9,0,0,0
2020,8,11,0,Tuesday,day,139.44,76.8,76.8,73,88.01,0,0,,0,0,9.6,3.5,218,1014.7,0,9.9,0,0,0
2020,8,11,1,Tuesday,day,160.02,74.9,74.9,73,93.84,0,0,,0,0,10.3,3.5,200,1014.2,0,9.9,0,0,0
2020,8,11,2,Tuesday,day,143.22,74.9,74.9,73.9,96.68,0,0,,0,0,10.5,3.2,228,1014.1,0,8.2,0,0,0
2020,8,11,3,Tuesday,day,146.58,74,74,73,96.75,0,0,,0,0,9.4,3.4,210,1014,0,7.1,0,0,0
2020,8,11,4,Tuesday,day,139.86,74,74,73,96.75,0,0,,0,0,8.9,3.2,194,1013.6,4.1,5.4,0,0,0
2020,8,11,5,Tuesday,day,136.5,74,74,73.9,99.55,0,0,,0,0,8.9,0,0,1014.1,4.6,2.6,2,0,0
2020,8,11,6,Tuesday,day,141.12,74,74,73.9,99.59,0,0,,0,0,9.6,0,0,1014.4,33.5,2.2,18,0.1,0
2020,8,11,7,Tuesday,day,140.28,75.8,75.8,74.8,96.74,0,0,,0,0,15,5.7,204,1014.5,89.7,6.1,110,0.4,1
2020,8,11,8,Tuesday,day,132.3,78,78,74,87.42,0,0,,0,0,15.2,0.4,332,1014.6,99.5,8.2,249,0.9,2
2020,8,11,9,Tuesday,day,127.26,80,80,74.7,84.05,0,0,,0,0,15.9,0.5,339,1015,91.9,9.9,299,1.1,3
2020,8,11,10,Tuesday,day,130.2,83.1,89.7,73.9,73.95,0,0,,0,0,17,6.8,204,1015,88.9,9.9,564,2,6
2020,8,11,11,Tuesday,day,126.42,84.9,92.4,73.9,69.59,0,0,,0,0,17.2,9.9,184,1014.7,49.4,9.9,675,2.4,7
2020,8,11,12,Tuesday,day,89.04,83.5,90.2,73.8,72.84,0,0,,0,0,17.4,0.5,337,1014.2,70.2,9.9,411,1.5,4
2020,8,11,13,Tuesday,day,117.6,83.7,89.1,71.9,67.7,0.026,100,rain,0,0,18.6,13.1,142,1013.7,49,9.9,410,1.5,4
2020,8,11,14,Tuesday,day,76.86,86.1,92.3,71.9,62.87,0.001,100,rain,0,0,19,8.8,180,1013.1,2.5,9.9,644,2.3,6
2020,8,11,15,Tuesday,day,75.18,87.3,94.9,73.1,62.83,0,0,,0,0,20.8,12.2,140,1012.5,3.2,9.9,650,2.3,7
2020,8,11,16,Tuesday,day,87.78,87.3,94.9,73.1,62.92,0,0,,0,0,20.6,11.2,160,1012.2,1.7,9.9,513,1.8,5
2020,8,11,17,Tuesday,day,116.76,87.2,94.7,73,62.95,0,0,,0,0,19.5,11,171,1012.2,27.3,9.9,303,1.1,3
2020,8,11,18,Tuesday,day,151.62,84.8,92.2,73.8,69.82,0,0,,0,0,17,7.9,170,1012,0,9.9,51,0.2,1
2020,8,11,19,Tuesday,day,168.42,83,89.4,73.8,73.92,0,0,,0,0,14.1,6.8,171,1012.2,84.9,9.9,10,0,0
2020,8,11,20,Tuesday,day,145.74,82,87.4,73.1,74.51,0,0,,0,0,12.3,8.9,172,1012.8,80.8,9.9,0,0,0
2020,8,11,21,Tuesday,day,154.14,79.1,79.1,72,79.05,0,0,,0,0,11.6,7.7,171,1013.3,0,9.9,0,0,0
2020,8,11,22,Tuesday,day,165.9,78.2,78.2,73.1,84.54,0,0,,0,0,11.6,6.8,180,1013.6,0,9.9,0,0,0
2020,8,11,23,Tuesday,day,166.74,77.1,77.1,74,90.23,0,0,,0,0,11.6,5.8,173,1013.8,0,9.9,0,0,0
2020,8,12,0,Wednesday,day,150.36,75.9,75.9,74,93.83,0,0,,0,0,11,5.6,151,1013.9,0,8.8,0,0,0
2020,8,12,1,Wednesday,day,142.8,76,76,74.9,96.45,0,0,,0,0,10.5,4.7,182,1014.1,0,7.1,0,0,0
2020,8,12,2,Wednesday,day,162.54,76,76,74.9,96.49,0,0,,0,0,11,4.7,181,1014.1,0,7.1,0,0,0
2020,8,12,3,Wednesday,day,157.5,75.9,75.9,74.9,96.79,0,0,,0,0,7.8,3.4,200,1014.3,85.3,7.1,0,0,0
2020,8,12,4,Wednesday,day,151.62,77,77,74.9,93.2,0,0,,0,0,5.8,0.2,351,1014.4,55.8,7.1,0,0,0
2020,8,12,5,Wednesday,day,146.58,76.9,76.9,74.9,93.37,0,0,,0,0,5.6,0.2,348,1014.9,68.7,6.8,1,0,0
2020,8,12,6,Wednesday,day,151.2,75.8,75.8,74.1,94.3,0.011,100,rain,0,0,4.9,0,0,1015.2,4.4,6.6,19,0.1,0
2020,8,12,7,Wednesday,day,147.84,78.2,78.2,75,89.87,0,0,,0,0,6.7,4.4,214,1015.6,0,7.1,109,0.4,1
2020,8,12,8,Wednesday,day,157.5,81.1,88.1,76.8,86.83,0,0,,0,0,9.2,0.4,346,1015.7,24.8,7.1,195,0.7,2
2020,8,12,9,Wednesday,day,131.46,83.2,91.3,75.7,78.2,0,0,,0,0,9.4,0.4,342,1015.7,45.4,8.2,372,1.3,4
2020,8,12,10,Wednesday,day,141.96,85.1,94.4,75.7,73.53,0,0,,0,0,9.2,5.5,297,1016,46.7,8.8,502,1.8,5
2020,8,12,11,Wednesday,day,136.92,87.5,96.9,74.8,66.21,0,0,,0,0,9.8,0.2,0,1015.7,1.3,9.9,541,1.9,5
2020,8,12,12,Wednesday,day,139.02,88,97.5,74.7,64.71,0,0,,0,0,24.2,4.1,310,1015.2,39.6,9.9,127,0.5,1
2020,8,12,13,Wednesday,day,167.16,80.2,83.7,71,73.74,0.003,100,rain,0,0,11.6,9.7,206,1015.7,49,9.9,65,0.2,1
2020,8,12,14,Wednesday,day,163.8,77,77,71,81.84,0.001,100,rain,0,0,12.5,6,212,1016,51.8,9.9,64,0.2,1
2020,8,12,15,Wednesday,day,141.12,75.9,75.9,70.1,82.29,0.001,100,rain,0,0,11,14.2,190,1016.1,70.5,9.9,33,0.1,0
2020,8,12,16,Wednesday,day,149.94,76.9,76.9,71.1,82.35,0.002,100,rain,0,0,13,7.8,212,1016.1,4.4,9.9,117,0.4,1
2020,8,12,17,Wednesday,day,138.6,77.1,77.1,71.2,82.08,0.001,100,rain,0,0,14.1,3.5,256,1016,2.9,9.9,100,0.4,1
2020,8,12,18,Wednesday,day,118.02,78.2,78.2,71.8,80.86,0,0,,0,0,11.2,4.6,266,1015.8,0,9.9,74,0.3,1
2020,8,12,19,Wednesday,day,127.68,78,78,71.9,81.49,0,0,,0,0,4.7,0,0,1016.1,1.3,9.9,38,0.1,0
2020,8,12,20,Wednesday,day,154.56,74.9,74.9,71.1,88.09,0,0,,0,0,2.7,4.4,228,1016.7,2.3,9.9,0,0,0
2020,8,12,21,Wednesday,day,138.6,74.8,74.8,71.9,90.5,0,0,,0,0,2.9,0.2,14,1016.9,0,9.9,0,0,0
2020,8,12,22,Wednesday,day,131.04,74,74,71.9,93.07,0,0,,0,0,3.6,3.3,219,1017.1,4.1,9.8,0,0,0
2020,8,12,23,Wednesday,day,144.48,74,74,71.9,93.02,0,0,,0,0,3.4,0.2,12,1017.2,0,9.9,0,0,0
2020,8,13,0,Thursday,day,154.98,74.8,74.8,71.9,90.67,0,0,,0,0,3.4,3.2,322,1017.3,0,9.8,0,0,0
2020,8,13,1,Thursday,day,121.38,72.1,72.1,71,96.54,0,0,,0,0,3.6,3,227,1017.1,0,8.4,0,0,0
2020,8,13,2,Thursday,day,133.14,73.1,73.1,71.8,95.78,0,0,,0,0,4,0,0,1017,1.3,9.6,0,0,0
2020,8,13,3,Thursday,day,143.64,73.2,73.2,71.9,95.79,0,0,,0,0,4,0.3,14,1016.9,3.6,8.2,0,0,0
2020,8,13,4,Thursday,day,110.04,73.2,73.2,71,93.03,0,0,,0,0,5.6,3.2,2,1017,0,9.9,0,0,0
2020,8,13,5,Thursday,day,152.88,73.1,73.1,71,93.16,0,0,,0,0,5.8,0,0,1017.4,88.9,9.9,0,0,0
2020,8,13,6,Thursday,day,136.92,74,74,71.9,93.19,0,0,,0,0,6.9,0,0,1017.9,91.3,8.8,14,0.1,0
2020,8,13,7,Thursday,day,125.58,74.1,74.1,71.9,92.97,0.018,100,rain,0,0,9.2,9.3,48,1018.1,74.7,4.3,28,0.1,0
2020,8,13,8,Thursday,day,164.64,73.3,73.3,71.9,95.56,0.257,100,rain,0,0,10.7,7.6,48,1018,73.9,1.8,47,0.2,0
2020,8,13,9,Thursday,day,138.6,75,75,72,90.3,0.027,100,rain,0,0,11.9,4.3,331,1018.3,31.5,9.9,170,0.6,2
2020,8,13,10,Thursday,day,116.76,76,76,72,87.47,0,0,,0,0,11,6.8,23,1018.6,46.7,9.9,251,0.9,3
2020,8,13,11,Thursday,day,103.32,76.1,76.1,72,87,0,0,,0,0,9.4,3.5,78,1018.3,28.9,9.9,314,1.1,3
2020,8,13,12,Thursday,day,122.64,77.2,77.2,72,84.28,0,0,,0,0,7.6,4.4,52,1017.9,86.1,9.9,260,0.9,3
2020,8,13,13,Thursday,day,138.6,78.3,78.3,73.1,84.24,0,0,,0,0,7.6,7.5,30,1017.7,48.6,9.9,267,1,3
2020,8,13,14,Thursday,day,133.14,79.1,79.1,73.1,82.12,0.001,100,rain,0,0,12.5,5.5,59,1017.8,37.1,9.9,256,0.9,3
2020,8,13,15,Thursday,day,137.34,78.2,78.2,73.2,84.62,0.001,100,rain,0,0,12.8,5.4,91,1017.6,28.7,9.9,151,0.5,2
2020,8,13,16,Thursday,day,126.42,77,77,72,84.64,0.001,100,rain,0,0,10.7,5.6,61,1017.1,89.5,8.7,86,0.3,1
2020,8,13,17,Thursday,day,118.44,77,77,72.1,84.7,0,0,,0,0,10.1,4.3,29,1016.9,69.2,8.8,76,0.3,1
2020,8,13,18,Thursday,day,136.08,77,77,72,84.55,0.001,100,rain,0,0,8.3,4.4,51,1016.9,84.9,9.9,73,0.3,1
2020,8,13,19,Thursday,day,127.68,75.8,75.8,72,88.03,0,0,,0,0,5.4,4.5,59,1016.8,3.2,9.8,3,0,0
2020,8,13,20,Thursday,day,129.36,74.9,74.9,72,90.76,0,0,,0,0,4.5,0.2,8,1017.5,24.8,8.7,0,0,0
2020,8,13,21,Thursday,day,138.6,74,74,72,93.32,0,0,,0,0,5.1,3,360,1017.6,46.7,8,0,0,0
2020,8,13,22,Thursday,day,125.58,73.2,73.2,72,96.05,0,0,,0,0,5.6,3.4,342,1017.4,2.3,6.4,0,0,0
2020,8,13,23,Thursday,day,121.38,73.2,73.2,71.1,93.29,0,0,,0,0,6.5,0.2,2,1017.2,28.9,5.3,0,0,0
2020,8,14,0,Friday,day,118.86,72,72,71.1,96.85,0,0,,0,0,8.1,0.2,3,1016.6,4.1,4.1,0,0,0
2020,8,14,1,Friday,day,125.16,72,72,71.1,96.85,0,0,,0,0,8.9,3.3,353,1016.2,85.4,4,0,0,0
2020,8,14,2,Friday,day,119.7,73.1,73.1,71.1,93.29,0,0,,0,0,10.1,4.6,3,1016,94.1,3.9,0,0,0
2020,8,14,3,Friday,day,133.98,73.1,73.1,71.9,96.09,0,0,,0,0,10.1,3.4,20,1015.7,88,4.1,0,0,0
2020,8,14,4,Friday,day,112.14,72,72,71.1,96.99,0,0,,0,0,11,4.7,47,1015.2,50,3.5,0,0,0
2020,8,14,5,Friday,day,131.46,72.1,72.1,71.1,96.85,0,0,,0,0,11.6,4.7,13,1015.6,98.1,4.2,0,0,0
2020,8,14,6,Friday,day,119.28,72.1,72.1,71.1,96.73,0,0,,0,0,13,6.8,21,1015.8,53.8,4.2,27,0.1,0
2020,8,14,7,Friday,day,116.34,74.1,74.1,71.1,90.35,0,0,,0,0,13.6,8,21,1015.7,4.1,5.4,112,0.4,1
2020,8,14,8,Friday,day,103.74,77,77,71,81.77,0,0,,0,0,13.9,7.8,49,1015.7,2.3,9.9,207,0.7,2
2020,8,14,9,Friday,day,79.38,79,79,70,73.78,0,0,,0,0,15.7,11.3,58,1015.4,4.1,9.9,361,1.3,4
2020,8,14,10,Friday,day,80.22,82,85.9,70,66.91,0,0,,0,0,18.8,11.2,78,1015.2,4.1,9.9,517,1.9,5
2020,8,14,11,Friday,day,80.22,81.1,83.9,68,64.5,0,0,,0,0,22.1,11.3,90,1015,48.4,9.9,559,2,6
2020,8,14,12,Friday,day,78.54,81.2,84,68.1,64.45,0,0,,0,0,23.9,10.1,70,1014.7,85.2,9.9,510,1.8,5
2020,8,14,13,Friday,day,48.3,84.8,86.3,64.3,50.24,0,0,,0,0,24.4,14.5,70,1014.6,1.3,9.9,780,2.8,8
2020,8,14,14,Friday,day,56.7,84.1,84.8,62.1,47.75,0,0,,0,0,21,11.3,90,1014.5,82,9.9,490,1.8,5
2020,8,14,15,Friday,day,77.28,84.8,86.1,64,49.71,0,0,,0,0,26.4,12.3,77,1013.9,2.3,9.9,402,1.4,4
2020,8,14,16,Friday,day,57.96,83.1,84.1,62.9,50.76,0,0,,0,0,24.6,11.1,87,1013.9,0,9.9,370,1.3,4
2020,8,14,17,Friday,day,76.86,82.2,83.3,62.9,52.19,0,0,,0,0,20.6,10.1,70,1013.9,0,9.9,278,1,3
2020,8,14,18,Friday,day,109.62,80.1,81.3,62,54.16,0,0,,0,0,15.4,8.8,58,1013.9,0,9.9,38,0.1,0
2020,8,14,19,Friday,day,111.72,77,77,62,60.01,0,0,,0,0,10.7,5.6,59,1013.9,0,9.9,12,0,0
2020,8,14,20,Friday,day,132.72,74.8,74.8,60.3,60.66,0,0,,0,0,7.4,4.5,66,1014.4,0,9.9,0,0,0
2020,8,14,21,Friday,day,114.66,73.1,73.1,62.1,68.46,0,0,,0,0,6.7,4.6,356,1014.8,0,9.9,0,0,0
2020,8,14,22,Friday,day,120.96,71.9,71.9,62.1,71.35,0,0,,0,0,6.7,4.5,352,1014.7,0,9.9,0,0,0
2020,8,14,23,Friday,day,115.92,71,71,62.2,73.88,0,0,,0,0,7.8,4.5,343,1014.5,4.1,9.9,0,0,0
2020,8,15,0,Saturday,end,110.04,71.6,71.6,62.2,72.09,0,0,,0,0,7.6,0.3,2,1014.4,0,9.9,0,0,0
2020,8,15,1,Saturday,end,122.22,69.1,69.1,63,81.06,0,0,,0,0,8.3,4.3,341,1014.4,4.6,9.9,0,0,0
2020,8,15,2,Saturday,end,97.86,68,68,63,84.04,0,0,,0,0,7.2,4.5,343,1014.5,6.4,9.9,0,0,0
2020,8,15,3,Saturday,end,118.44,66.8,66.8,63,87.44,0,0,,0,0,7.8,4.4,333,1014.4,0,9.9,0,0,0
2020,8,15,4,Saturday,end,93.66,66.8,66.8,63,87.41,0,0,,0,0,8.5,5.6,334,1014.2,0,9.9,0,0,0
2020,8,15,5,Saturday,end,113.4,66,66,62.9,89.75,0,0,,0,0,8.7,5.7,342,1014.5,0,9.9,0,0,0
2020,8,15,6,Saturday,end,89.88,67.9,67.9,63,84.16,0,0,,0,0,9.4,6.5,12,1014.9,0,9.9,23,0.1,0
2020,8,15,7,Saturday,end,109.2,70.1,70.1,62.2,75.9,0,0,,0,0,12.1,5.8,12,1015.2,4.1,9.9,81,0.3,1
2020,8,15,8,Saturday,end,67.2,72.1,72.1,61.3,68.86,0,0,,0,0,13.2,8.8,30,1015.5,1.3,9.9,151,0.5,2
2020,8,15,9,Saturday,end,82.74,74.1,74.1,62,65.87,0,0,,0,0,16.3,9,50,1015.6,0,9.9,229,0.8,2
2020,8,15,10,Saturday,end,25.62,79.1,79.1,62.8,57.51,0,0,,0,0,17.2,8.1,50,1015.3,0,9.9,390,1.4,4
2020,8,15,11,Saturday,end,36.12,81,82.1,62,52.51,0,0,,0,0,17.4,13.2,77,1015.2,2.3,9.9,565,2,6
