Year,Month,Day,Hour,dayofweek,weekdayend,EnergyUseIn,EnergyUseOut,NetEnergyUse,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2019,2,5,22,Tuesday,day,75.39,0,75.39,56.2,56.2,42.1,59.14,0,0,,0,0,15.4,5.7,328,1017.2,0,9.9,0,0,0
2019,2,5,23,Tuesday,day,81.62,0,81.62,50.7,50.7,39,64.03,0,0,,0,0,15.7,10.9,350,1018.3,0,9.9,0,0,0
2019,2,6,0,Wednesday,day,74.41,0,74.41,46.6,42.2,36,66.41,0,0,,0,0,14.3,9.1,341,1019,0,9.9,0,0,0
2019,2,6,1,Wednesday,day,81.34,0,81.34,45.6,45.6,35.9,68.66,0,0,,0,0,12.8,0.5,359,1019.6,0,9.9,0,0,0
2019,2,6,2,Wednesday,day,80.08,0,80.08,41.7,39.9,34,73.87,0,0,,0,0,11.4,3.4,19,1019.7,0,9.9,0,0,0
2019,2,6,3,Wednesday,day,81.97,0,81.97,39.5,36.1,33.9,80.25,0,0,,0,0,9.8,4.7,352,1019.9,0,9.9,0,0,0
2019,2,6,4,Wednesday,day,88.27,0,88.27,40.6,37.4,34.9,79.75,0,0,,0,0,9.8,4.8,22,1020.3,0,9.9,0,0,0
2019,2,6,5,Wednesday,day,86.66,0,86.66,40.5,40.5,33,74.42,0,0,,0,0,9.6,0.2,2,1020.7,0,9.9,0,0,0
2019,2,6,6,Wednesday,day,101.15,0,101.15,37.6,37.6,30,73.65,0,0,,0,0,9.4,0,0,1021,0,9.9,0,0,0
2019,2,6,7,Wednesday,day,107.17,0,107.17,36.6,34.3,30,76.49,0,0,,0,0,8.7,3.2,360,1022.6,0,9.9,5,0,0
2019,2,6,8,Wednesday,day,68.81,0,68.81,38.3,35.1,30.7,73.94,0,0,,0,0,9.2,4.3,19,1023,0,9.9,15,0.1,0
2019,2,6,9,Wednesday,day,8.26,-10.78,19.04,41.9,36.1,30.8,64.44,0,0,,0,0,12.1,10,50,1022.7,0,9.9,26,0.1,0
2019,2,6,10,Wednesday,day,0.63,-35.07,35.7,45.8,41.2,29.8,53.44,0,0,,0,0,14.1,9.1,80,1022.4,0,9.9,49,0.2,0
2019,2,6,11,Wednesday,day,0,-77.21,77.21,46.8,43,29.9,51.59,0,0,,0,0,13.9,7.8,90,1022.3,2.3,9.9,160,0.6,2
2019,2,6,12,Wednesday,day,27.16,-0.7,27.86,49.7,46.8,30.7,47.8,0,0,,0,0,15.2,6.9,102,1021.4,85.9,9.9,365,1.3,4
2019,2,6,13,Wednesday,day,11.41,-10.5,21.91,49.7,48.1,30.7,47.84,0,0,,0,0,15.2,4.7,130,1020.8,99.7,9.9,228,0.8,2
2019,2,6,14,Wednesday,day,39.76,-12.32,52.08,50.9,50.9,30.8,45.97,0,0,,0,0,16.1,6,120,1020.4,99.2,9.9,241,0.9,2
2019,2,6,15,Wednesday,day,99.54,0,99.54,50.9,50.9,32,48.29,0,0,,0,0,17.2,9.7,106,1019.3,97.7,9.9,175,0.6,2
2019,2,6,16,Wednesday,day,84.84,0,84.84,48.5,44.3,32,52.64,0,0,,0,0,17.2,9.9,110,1019.2,99.7,9.9,52,0.2,1
2019,2,6,17,Wednesday,day,83.86,0,83.86,46.7,41.6,33.1,58.92,0,0,,0,0,15.9,11,110,1018.8,91.7,9.9,15,0.1,0
2019,2,6,18,Wednesday,day,85.12,0,85.12,43.8,38.5,35,71,0,0,,0,0,15.7,9.7,117,1018.8,59.5,9.9,0.9,0,0
2019,2,6,19,Wednesday,day,78.82,0,78.82,42.7,38.6,36,76.86,0.012,100,rain,0,0,17.4,6.7,109,1018.2,61,9.9,0,0,0
2019,2,6,20,Wednesday,day,85.75,0,85.75,41.9,39,37.2,83.09,0.062,100,rain,0,0,15,4.6,80,1017.7,100,3.6,0,0,0
2019,2,6,21,Wednesday,day,82.53,0,82.53,42,38.2,38.1,86.05,0.051,100,rain,0,0,14.1,5.9,34,1017,100,5.3,0,0,0
2019,2,6,22,Wednesday,day,79.45,0,79.45,42.8,38.7,39,86.14,0.087,100,rain,0,0,21.9,6.8,30,1016.8,100,2.9,0,0,0
2019,2,6,23,Wednesday,day,86.1,0,86.1,42.8,38.6,38.9,86.14,0.074,100,rain,0,0,26.4,6.8,10,1016.6,99.7,3.4,0,0,0
2019,2,7,0,Thursday,day,80.99,0,80.99,42.8,38,39,86.32,0.068,100,rain,0,0,13,7.9,22,1016,62.4,5.2,0,0,0
2019,2,7,1,Thursday,day,85.12,0,85.12,40.4,35.1,40,98.28,0.03,100,rain,0,0,15.4,8.1,10,1015.8,100,8.4,0,0,0
2019,2,7,2,Thursday,day,85.68,0,85.68,43.7,38.7,40.9,89.54,0.006,100,rain,0,0,17.2,9.1,10,1015.6,100,7.1,0,0,0
2019,2,7,3,Thursday,day,84.21,0,84.21,43.7,40.2,39.8,86.08,0,0,,0,0,12.5,5.9,19,1016,100,9.8,0,0,0
2019,2,7,4,Thursday,day,88.97,0,88.97,42.8,39.1,39,86.19,0,0,,0,0,13,6,10,1016.3,100,9.9,0,0,0
2019,2,7,5,Thursday,day,88.27,0,88.27,41.9,38.1,38.9,88.93,0,0,,0,0,12.5,5.9,340,1016.7,100,3.8,0,0,0
2019,2,7,6,Thursday,day,95.2,0,95.2,41.9,38,38.9,89.07,0,0,,0,0,11.9,5.9,360,1016.6,100,2.5,0,0,0
2019,2,7,7,Thursday,day,105.56,0,105.56,41.8,39.7,38.8,88.89,0,0,,0,0,11.2,3.7,29,1016.6,100,3.7,0,0,0
2019,2,7,8,Thursday,day,97.37,0,97.37,42.7,39.7,38.8,86.14,0,0,,0,0,10.5,4.8,9,1017.5,100,2.2,29,0.1,0
2019,2,7,9,Thursday,day,27.16,-1.26,28.42,43.6,40.1,38.9,83.24,0,0,,0,0,10.3,6,9,1017.9,100,8.4,88,0.3,1
2019,2,7,10,Thursday,day,52.99,0,52.99,45.6,42.6,40.8,83.38,0,0,,0,0,10.7,5.7,351,1018.3,100,9.8,189,0.7,2
2019,2,7,11,Thursday,day,52.08,0,52.08,47.5,45.4,41,78.07,0,0,,0,0,11,4.7,3,1018.9,100,9.8,154,0.6,2
2019,2,7,12,Thursday,day,54.25,0,54.25,47.5,44.5,41,77.95,0,0,,0,0,11.6,6.5,48,1017.6,100,9.8,169,0.6,2
2019,2,7,13,Thursday,day,87.36,0,87.36,47.6,46.7,40,74.68,0,0,,0,0,12.1,3.3,58,1017.9,100,9.9,143,0.5,1
2019,2,7,14,Thursday,day,83.23,0,83.23,47.6,44.4,41,77.96,0,0,,0,0,10.3,6.6,76,1018,100,8.8,109,0.4,1
2019,2,7,15,Thursday,day,96.81,0,96.81,47.6,44.4,40,74.83,0,0,,0,0,12.1,6.8,69,1017.8,100,8.2,98,0.4,1
2019,2,7,16,Thursday,day,94.22,0,94.22,46.8,42.5,40,77.29,0,0,,0,0,12.1,8.8,80,1017.4,100,5.4,61,0.2,1
2019,2,7,17,Thursday,day,87.01,0,87.01,45.9,43.1,40,79.72,0,0,,0,0,11.4,5.5,52,1017.9,100,5.4,16,0.1,0
2019,2,7,18,Thursday,day,88.34,0,88.34,44.7,42.4,39.1,80.5,0,0,,0,0,10.7,4.5,88,1017.8,100,7.1,2.4,0,0
2019,2,7,19,Thursday,day,80.36,0,80.36,44.7,41.7,39,80.32,0,0,,0,0,11.2,5.4,117,1018.3,100,8.2,0,0,0
2019,2,7,20,Thursday,day,85.47,0,85.47,44.6,39.9,39,80.49,0,0,,0,0,11.6,8.7,116,1017.5,100,9.9,0,0,0
2019,2,7,21,Thursday,day,79.73,0,79.73,43.7,38.6,38.9,83.08,0,0,,0,0,13.6,9.2,120,1016.1,100,9.7,0,0,0
2019,2,7,22,Thursday,day,82.67,0,82.67,43.7,38.8,38.9,83.25,0,0,,0,0,14.1,8.7,126,1015.6,100,6.9,0,0,0
2019,2,7,23,Thursday,day,83.23,0,83.23,42.8,38.2,39.8,88.97,0,0,,0,0,13.6,7.6,126,1015.2,100,6.2,0,0,0
2019,2,8,0,Friday,day,79.1,0,79.1,42.8,38,39.8,89.11,0,0,,0,0,12.3,7.9,139,1014.3,100,3.1,0,0,0
2019,2,8,1,Friday,day,86.45,0,86.45,42.8,40.2,39.8,89.11,0.019,100,rain,0,0,11.2,4.4,324,1015.4,99.7,1.9,0,0,0
2019,2,8,2,Friday,day,82.6,0,82.6,42.8,40,39.8,88.97,0.014,100,rain,0,0,6.5,4.7,349,1015.2,73.2,3.8,0,0,0
2019,2,8,3,Friday,day,85.12,0,85.12,43.8,41.3,40.8,88.97,0.036,100,rain,0,0,3.8,4.5,331,1013.6,94,8.5,0,0,0
2019,2,8,4,Friday,day,87.64,0,87.64,43.8,42.6,40.8,88.97,0,0,,0,0,4.3,3,124,1012.1,100,9.6,0,0,0
2019,2,8,5,Friday,day,84.56,0,84.56,42.9,40.3,38.9,85.77,0.001,100,rain,0,0,3.4,4.5,223,1012.3,100,5.3,0,0,0
2019,2,8,6,Friday,day,97.09,0,97.09,42.9,41.4,40.8,92.1,0,0,,0,0,5.8,3.2,199,1012.8,94,4.2,0,0,0
2019,2,8,7,Friday,day,111.3,0,111.3,43.8,42.5,39.8,85.81,0.001,100,rain,0,0,10.1,3.2,150,1012.7,62.1,5.3,0,0,0
2019,2,8,8,Friday,day,109.34,0,109.34,43.7,39.8,39.9,86.08,0.037,100,rain,0,0,14.5,6.7,171,1012.3,72.9,2.9,8,0,0
2019,2,8,9,Friday,day,111.86,0,111.86,43.9,39.4,39.9,85.87,0.001,100,rain,0,0,25.9,7.9,210,1012.3,98.3,3,25,0.1,0
2019,2,8,10,Friday,day,104.65,0,104.65,45.8,42.8,42.2,87,0.011,100,rain,0,0,36.5,5.8,303,1012.6,75,3.6,45,0.2,0
2019,2,8,11,Friday,day,85.75,0,85.75,46.8,45.5,44.8,92.85,0.011,100,rain,0,0,31.1,3.6,198,1013,91.2,2.5,49,0.2,0
2019,2,8,12,Friday,day,45.08,-4.13,49.21,49.8,46.3,44.8,83.1,0,0,,0,0,25.3,8.4,242,1013.2,95.5,7,94,0.3,1
2019,2,8,13,Friday,day,9.8,-71.26,81.06,54.7,54.7,31.3,40.83,0,0,,0,0,34.4,17.9,279,1013.4,95.4,9.9,196,0.7,2
2019,2,8,14,Friday,day,2.87,-23.31,26.18,56.5,56.5,26.9,31.79,0,0,,0,0,32.9,16.7,299,1014.2,2.3,9.9,544,2,5
2019,2,8,15,Friday,day,25.55,-10.43,35.98,54.8,54.8,24,30.04,0,0,,0,0,30.5,13.4,289,1014.7,0,9.9,254,0.9,3
2019,2,8,16,Friday,day,70.63,0,70.63,52.7,52.7,19.7,27.07,0,0,,0,0,32.3,15.5,280,1015.9,4.1,9.9,135,0.5,1
2019,2,8,17,Friday,day,88.55,0,88.55,49.7,44.7,17.8,27.94,0,0,,0,0,25.7,13.2,289,1017.3,4.1,9.9,38,0.1,0
2019,2,8,18,Friday,day,87.92,0,87.92,45.7,38,19.2,34.32,0,0,,0,0,31.4,19.9,300,1018.4,0,9.9,7,0,0
2019,2,8,19,Friday,day,85.75,0,85.75,41.9,33.5,16.2,34.92,0,0,,0,0,35.2,18.1,290,1020.3,2.3,9.9,0,0,0
2019,2,8,20,Friday,day,93.38,0,93.38,39.4,31.1,16.1,38.35,0,0,,0,0,29.8,15.1,290,1022.3,0,9.9,0,0,0
2019,2,8,21,Friday,day,83.23,0,83.23,36.8,27.6,14.9,40.23,0,0,,0,0,25.9,15.5,280,1023.6,0,9.9,0,0,0
2019,2,8,22,Friday,day,89.25,0,89.25,34.7,24.1,10.3,35.64,0,0,,0,0,38.9,18.2,300,1024.6,0,9.9,0,0,0
2019,2,8,23,Friday,day,90.51,0,90.51,33.8,23.9,11.8,39.78,0,0,,0,0,27.7,14.8,299,1025.3,0,9.9,0,0,0
2019,2,9,0,Saturday,end,90.16,0,90.16,33.6,23.3,10.9,38.4,0,0,,0,0,29.9,16.3,300,1026.4,0,9.9,0,0,0
2019,2,9,1,Saturday,end,92.68,0,92.68,31.7,20.1,10,39.8,0,0,,0,0,30,18.1,300,1027,0,9.9,0,0,0
2019,2,9,2,Saturday,end,92.12,0,92.12,30.6,21,9.9,41.49,0,0,,0,0,23.5,11.9,300,1028,0,9.9,0,0,0
2019,2,9,3,Saturday,end,92.4,0,92.4,29.6,20.9,8.7,40.84,0,0,,0,0,22.6,9.8,300,1028.9,0,9.9,0,0,0
2019,2,9,4,Saturday,end,98.28,0,98.28,28.7,18,7,39.2,0,0,,0,0,24.6,13.3,301,1029.9,0,9.9,0,0,0
2019,2,9,5,Saturday,end,94.92,0,94.92,27.8,17.2,7,40.63,0,0,,0,0,26.3,12.8,310,1030.7,0,9.9,0,0,0
2019,2,9,6,Saturday,end,99.26,0,99.26,27.8,17.5,7,40.72,0,0,,0,0,25.3,12,320,1031.9,0,9.9,0,0,0
2019,2,9,7,Saturday,end,93.66,0,93.66,26.6,14.7,5,39.01,0,0,,0,0,21.1,14.9,327,1033.5,0,9.9,5,0,0
2019,2,9,8,Saturday,end,49.21,0,49.21,26.6,15.3,5,38.99,0,0,,0,0,27.3,13.6,329,1035,0,9.9,27,0.1,0
2019,2,9,9,Saturday,end,1.89,-32.27,34.16,27.9,16.4,3.8,35.13,0,0,,0,0,27.6,14.8,329,1036.3,0,9.9,33,0.1,0
2019,2,9,10,Saturday,end,0,-99.96,99.96,29.7,18.2,3.7,32.52,0,0,,0,0,28,16,321,1037,0,9.9,34,0.1,0
2019,2,9,11,Saturday,end,0,-140.84,140.84,31.6,23,3.7,29.99,0,0,,0,0,21.1,10.6,293,1037.7,0,9.9,109,0.4,1
2019,2,9,12,Saturday,end,0,-146.86,146.86,32.9,20.5,3.7,28.61,0,0,,0,0,36.3,22.4,340,1037.3,0,9.9,483,1.7,5
2019,2,9,13,Saturday,end,0,-127.4,127.4,33.8,23.3,5,29.09,0,0,,0,0,30,17,339,1036.9,0,9.9,550,2,6
2019,2,9,14,Saturday,end,0,-89.18,89.18,34.8,25.3,4.9,27.88,0,0,,0,0,28.5,14.6,321,1036.9,0,9.9,541,1.9,5
2019,2,9,15,Saturday,end,6.02,-30.24,36.26,35.6,26.3,6.9,29.58,0,0,,0,0,22.9,14.9,320,1037.1,0,9.9,264,1,3
2019,2,9,16,Saturday,end,72.17,0,72.17,34.8,26.1,6.9,30.59,0,0,,0,0,19.7,12.5,339,1037.6,0,9.9,119,0.4,1
2019,2,9,17,Saturday,end,89.81,0,89.81,33.8,26.4,7.9,33.33,0,0,,0,0,18.3,9.1,321,1038.1,0,9.9,74,0.3,1
2019,2,9,18,Saturday,end,91.77,0,91.77,30.6,26.8,7.9,37.91,0,0,,0,0,12.8,3.7,340,1038.6,0,9.9,9,0,0
2019,2,9,19,Saturday,end,92.68,0,92.68,30.5,23.2,8,38.18,0,0,,0,0,8.5,7.7,332,1039.3,0,9.9,0,0,0
2019,2,9,20,Saturday,end,91.42,0,91.42,29.4,29.4,8.2,40.27,0,0,,0,0,8.5,0.2,358,1039.6,0,9.9,0,0,0
2019,2,9,21,Saturday,end,90.16,0,90.16,29.4,22,9,41.78,0,0,,0,0,8.7,7.5,331,1040,0,9.9,0,0,0
2019,2,9,22,Saturday,end,89.6,0,89.6,27.7,22.4,9,44.73,0,0,,0,0,8.9,4.7,321,1040.2,0,9.9,0,0,0
2019,2,9,23,Saturday,end,92.68,0,92.68,26.6,22.6,9,46.79,0,0,,0,0,9.2,3.4,335,1040.3,0,9.9,0,0,0
2019,2,10,0,Sunday,end,94.85,0,94.85,25.7,21.6,10,50.98,0,0,,0,0,8.7,3.4,310,1040.2,0,9.9,0,0,0
2019,2,10,1,Sunday,end,95.55,0,95.55,24.7,24.7,10.1,53.38,0,0,,0,0,7.8,0.3,360,1039.4,0,9.9,0,0,0
2019,2,10,2,Sunday,end,95.27,0,95.27,23.7,23.7,10.1,55.5,0,0,,0,0,9.6,0.2,360,1038.5,0,9.9,0,0,0
2019,2,10,3,Sunday,end,95.2,0,95.2,23.8,19.6,10.1,55.27,0,0,,0,0,7.6,3.3,283,1038.7,0,9.9,0,0,0
2019,2,10,4,Sunday,end,96.18,0,96.18,21.6,17.1,10.1,60.69,0,0,,0,0,6.5,3.3,301,1038.6,0,9.9,0,0,0
2019,2,10,5,Sunday,end,101.22,0,101.22,20.8,16.3,10.9,65.16,0,0,,0,0,6.9,3.2,263,1039.6,0,9.9,0,0,0
2019,2,10,6,Sunday,end,99.26,0,99.26,21.4,16.9,10.1,61.26,0,0,,0,0,6.9,3.3,271,1039.3,0,9.9,0,0,0
2019,2,10,7,Sunday,end,91.77,0,91.77,20.5,16,11,66.1,0,0,,0,0,6,3.2,260,1038.7,0,9.9,5,0,0
2019,2,10,8,Sunday,end,50.19,0,50.19,23.7,19.9,12.7,62.18,0,0,,0,0,7.8,3,293,1038.5,0,9.9,16,0.1,0
2019,2,10,9,Sunday,end,2.24,-21.21,23.45,26.8,18.5,11.9,52.8,0,0,,0,0,11.2,8.1,291,1039,0,9.9,27,0.1,0
2019,2,10,10,Sunday,end,0,-82.6,82.6,29.7,23.7,11.7,46.63,0,0,,0,0.01,13.6,5.8,326,1037.9,0,9.9,34,0.1,0
2019,2,10,11,Sunday,end,0,-77.28,77.28,32.9,26.5,11.7,40.93,0,0,,0,0.01,15,7.1,270,1037.4,0,9.9,111,0.4,1
2019,2,10,12,Sunday,end,0,-43.54,43.54,33.8,26.4,10,36.62,0,0,,0,0.01,16.8,9.1,300,1036.7,0,9.9,359,1.3,4
2019,2,10,13,Sunday,end,0,-52.08,52.08,35.7,28.9,8.9,32.27,0,0,,0,0.02,16.6,8.9,262,1035.3,0,9.9,378,1.4,4
2019,2,10,14,Sunday,end,3.85,-19.6,23.45,36.8,30.8,9.9,32.34,0,0,,0,0.02,16.6,7.8,281,1034.1,4.1,9.9,331,1.2,3
2019,2,10,15,Sunday,end,15.47,-15.75,31.22,36.9,31.5,10,32.45,0,0,,0,0.02,14.5,6.8,288,1033,0,9.9,228,0.8,2
2019,2,10,16,Sunday,end,78.47,0,78.47,36.9,33.1,10.9,33.71,0,0,,0,0.03,12.8,4.7,297,1032.2,0,9.9,141,0.5,1
2019,2,10,17,Sunday,end,91.07,0,91.07,36.7,32.8,11,34.06,0,0,,0,0.03,10.7,4.9,305,1031.4,3.6,9.9,41,0.1,0
2019,2,10,18,Sunday,end,92.68,0,92.68,35.6,33,11.9,37.04,0,0,,0,0.03,9.4,3.4,286,1031.3,3.6,9.9,5,0,0
2019,2,10,19,Sunday,end,91.14,0,91.14,35.6,35.6,12,37.13,0,0,,0,0.04,9.8,0.2,351,1030.6,88.3,9.9,0,0,0
2019,2,10,20,Sunday,end,90.79,0,90.79,34.7,34.7,13.9,41.89,0,0,,0,0.04,8.5,0.3,348,1030,87.6,9.9,0,0,0
2019,2,10,21,Sunday,end,92.05,0,92.05,35.5,33,13.9,40.61,0,0,,0,0.04,9.6,3.3,262,1029.6,99.5,9.9,0,0,0
2019,2,10,22,Sunday,end,87.36,0,87.36,34.7,34.7,13.9,41.92,0,0,,0,0.05,9.6,0,0,1029.1,97.7,9.9,0,0,0
2019,2,10,23,Sunday,end,88.9,0,88.9,34.7,34.7,15.3,44.47,0,0,,0,0.05,8.7,0.3,350,1029,98.8,9.9,0,0,0
2019,2,11,0,Monday,day,90.16,0,90.16,33.5,26.2,20.5,58.48,0,0,,0,0.05,7.8,9,221,1028.5,98.9,9.3,0,0,0
2019,2,11,1,Monday,day,85.75,0,85.75,30.5,27.2,25.1,80.1,0.001,100,"rain,snow",0,0.05,6.5,3.3,316,1027.2,98.3,1.3,0,0,0
2019,2,11,2,Monday,day,92.05,0,92.05,30.5,27.6,26.1,83.36,0.001,100,"rain,snow",0,0.06,4.9,3,19,1026.5,75.3,1.3,0,0,0
2019,2,11,3,Monday,day,91.42,0,91.42,30.6,30.6,26.1,83.2,0.001,100,"rain,snow",0,0.06,5.1,0,0,1026.2,100,3.2,0,0,0
2019,2,11,4,Monday,day,91.07,0,91.07,30.6,30.6,26.1,83.18,0.001,100,"rain,snow",0.04,0.06,4.3,0,0,1025.4,92.4,6.5,0,0,0
2019,2,11,5,Monday,day,97.44,0,97.44,30.6,30.6,26,82.94,0,0,,0,0.07,3.6,0,0,1025.5,100,6.6,0,0,0
2019,2,11,6,Monday,day,102.13,0,102.13,31.6,31.6,26,79.43,0,0,"rain,snow",0.16,0.07,3.1,0,0,1024.9,100,7.1,0,0,0
2019,2,11,7,Monday,day,117.88,0,117.88,31.6,31.6,26,79.43,0,0,"rain,snow",0.16,0.07,3.4,0,0,1024.8,90.8,4.1,0,0,0
2019,2,11,8,Monday,day,126.7,0,126.7,31.6,28.8,26,79.49,0,0,"rain,snow",0.16,0.08,4.7,3,48,1025.5,100,1.4,9,0,0
2019,2,11,9,Monday,day,125.44,0,125.44,32.8,32.8,26.9,78.67,0.001,100,"rain,snow",0.12,0.2,7.2,0.2,4,1025.9,93.9,1.9,25,0.1,0
2019,2,11,10,Monday,day,108.15,0,108.15,33.7,29.6,26.8,75.64,0.011,100,"rain,snow",0,0.19,9.4,4.5,21,1025.7,91.7,5.3,81,0.3,1
2019,2,11,11,Monday,day,62.72,0,62.72,34.7,32.1,26,70.17,0.029,100,"rain,snow",0.04,0.18,9.6,3.2,19,1025.4,93,8.8,176,0.6,2
2019,2,11,12,Monday,day,36.89,-1.26,38.15,35.7,31,26,67.63,0,0,rain,0.08,0.17,10.7,5.4,55,1025.1,62.2,9.9,196,0.7,2
2019,2,11,13,Monday,day,32.27,-2.87,35.14,37.6,33.9,26.1,62.92,0,0,,0,0.16,10.5,4.7,104,1024.8,75,9.9,225,0.8,2
2019,2,11,14,Monday,day,72.45,0,72.45,38.5,38.5,26,60.65,0,0,rain,0.08,0.16,12.3,0.2,4,1024.7,93.7,9.9,201,0.7,2
2019,2,11,15,Monday,day,88.9,0,88.9,38.5,34.3,25.2,58.4,0,0,,0,0.15,12.8,5.7,61,1024.5,63.3,8.8,130,0.5,1
2019,2,11,16,Monday,day,91.7,0,91.7,38.5,35.1,25.1,58.21,0,0,,0,0.14,12.3,4.5,68,1024.9,61.9,9.9,77,0.3,1
2019,2,11,17,Monday,day,84.21,0,84.21,38.5,34.2,24.3,56.25,0,0,,0,0.13,10.5,5.8,78,1025,99.5,9.9,32,0.1,0
2019,2,11,18,Monday,day,88.55,0,88.55,37.6,35.5,23.2,55.55,0,0,,0,0.12,7.8,3.2,87,1025.7,100,9.9,5,0,0
2019,2,11,19,Monday,day,84.49,0,84.49,36.8,33,22,54.76,0,0,,0,0.11,8.1,4.7,68,1026.2,33.7,9.9,0,0,0
2019,2,11,20,Monday,day,87.92,0,87.92,36.8,34.3,21.9,54.34,0,0,,0,0.1,8.7,3.4,79,1026.9,52.4,9.9,0,0,0
2019,2,11,21,Monday,day,83.58,0,83.58,36.7,34.4,21.8,54.3,0,0,,0,0.1,9.4,3.2,40,1027,92.7,9.9,0,0,0
2019,2,11,22,Monday,day,87.01,0,87.01,36.7,33.9,21.9,54.73,0,0,,0,0.09,9.6,3.6,89,1027.9,98.8,9.7,0,0,0
2019,2,11,23,Monday,day,81.62,0,81.62,34.6,28.8,23.3,63.13,0.001,100,"rain,snow",0,0.08,9.4,6.8,70,1028.2,100,5.9,0,0,0
2019,2,12,0,Tuesday,day,87.92,0,87.92,34.6,28.8,24.5,66.26,0,0,,0,0.07,10.7,6.7,107,1028.1,100,8.2,0,0,0
2019,2,12,1,Tuesday,day,81.62,0,81.62,33.6,29.3,26.1,73.7,0,0,,0,0.06,12.3,4.6,78,1027.9,73.2,7.9,0,0,0
2019,2,12,2,Tuesday,day,92.96,0,92.96,33.6,30.7,26.2,73.74,0.001,100,"rain,snow",0,0.05,13,3.4,97,1027.8,99.5,4.1,0,0,0
2019,2,12,3,Tuesday,day,85.4,0,85.4,32.9,32.9,27,78.73,0,0,"rain,snow",0.04,0.04,14.1,0.5,7,1027.5,93.6,8.7,0,0,0
2019,2,12,4,Tuesday,day,95.83,0,95.83,32.9,28.5,28,81.93,0,0,"rain,snow",0.04,0.03,14.8,4.6,49,1027,61.6,9.9,0,0,0
2019,2,12,5,Tuesday,day,88.97,0,88.97,34.7,27.6,24.2,65.31,0,0,"rain,snow",0.08,0.03,17.2,8.9,68,1026.5,99.2,9.9,0,0,0
2019,2,12,6,Tuesday,day,98.63,0,98.63,33.8,24.6,19.5,55.47,0,0,"rain,snow",0.08,0.02,20.8,13.2,78,1025.8,92.5,9.9,0,0,0
2019,2,12,7,Tuesday,day,110.32,0,110.32,33.7,24.9,21.2,59.8,0,0,"rain,snow",0.04,0.01,18.3,12.1,68,1025.4,98.8,6.5,0,0,0
2019,2,12,8,Tuesday,day,120.33,0,120.33,32.9,25,24.4,70.49,0.001,100,"rain,snow",0.04,0.79,21.3,9.8,68,1025.2,62.4,7,15,0.1,0
2019,2,12,9,Tuesday,day,114.38,0,114.38,32.9,24.4,25.4,73.43,0.002,100,"rain,snow",0.04,0.91,22.6,11,60,1026.2,99.7,2.5,26,0.1,0
2019,2,12,10,Tuesday,day,124.18,0,124.18,32.9,23.8,27.1,78.83,0.003,100,"rain,snow",0.04,0.01,23,12.3,80,1024.7,93.4,2.7,46,0.2,0
2019,2,12,11,Tuesday,day,120.12,0,120.12,32.9,24.3,28.1,82.35,0.001,100,"rain,snow",0.04,0.01,19.7,11.2,61,1024.3,100,0.7,47,0.2,0
2019,2,12,12,Tuesday,day,121.31,0,121.31,31.8,23,28.1,86.03,0.002,100,"rain,snow",0.04,0.01,21.9,11.2,61,1022.8,74.1,0.7,57,0.2,1
2019,2,12,13,Tuesday,day,121.03,0,121.03,31.9,21.5,27.1,82.38,0.005,100,"rain,snow",0.08,0.02,27.7,14.7,42,1021.2,61.3,0.7,74,0.3,1
2019,2,12,14,Tuesday,day,113.47,0,113.47,31.9,21.4,27.2,82.56,0.004,100,"rain,snow",0.12,0.02,27.5,15.2,68,1019.4,62.1,0.8,115,0.4,1
2019,2,12,15,Tuesday,day,102.13,0,102.13,33.8,24.9,29.1,82.52,0.004,100,"rain,snow",0.2,0.03,21.9,12.4,80,1017.5,94,2.1,75,0.3,1
2019,2,12,16,Tuesday,day,92.05,0,92.05,35.7,26,30.7,81.78,0.014,100,rain,0.2,0.03,24.2,16.1,90,1015.7,100,6.9,21,0.1,0
2019,2,12,17,Tuesday,day,90.23,0,90.23,36.9,27.6,32.1,82.55,0.075,100,rain,0.08,0.03,23.1,15.7,80,1013.4,100,4,13,0,0
2019,2,12,18,Tuesday,day,90.16,0,90.16,37.8,30.3,33.2,83.59,0.102,100,rain,0.04,0.04,21,11.3,70,1012.4,100,3.3,0.9,0,0
2019,2,12,19,Tuesday,day,85.12,0,85.12,37.8,30.5,34.2,86.42,0.072,100,rain,0,0.04,28.4,11.2,80,1011.2,100,3.8,0,0,0
2019,2,12,20,Tuesday,day,91.42,0,91.42,38.7,31.2,35.1,86.77,0.111,100,rain,0,0.04,24.6,12.2,78,1009.2,100,3.4,0,0,0
2019,2,12,21,Tuesday,day,86.38,0,86.38,38.7,33.3,35.1,86.77,0.097,100,rain,0,0.05,20.1,7.5,39,1008.3,99.7,5.2,0,0,0
2019,2,12,22,Tuesday,day,87.36,0,87.36,38.7,30.8,35.2,86.95,0.068,100,rain,0,0.05,24.4,13.3,58,1005.9,94.1,2.8,0,0,0
2019,2,12,23,Tuesday,day,85.47,0,85.47,38.7,31.7,35.1,86.77,0.054,100,rain,0,0.06,29.8,10.9,40,1004.2,99.7,3.3,0,0,0
