Year,Month,Day,EnergyUse,Temp,Humidity,dew,windspeed,windgust,solarradiation,solarenergy,uvindex,cloudcover,winddir
2022,9,1,1925.28,73.9,51.1,53.1,12.6,20.8,243.3,21,8,0.2,282
2022,9,2,1459.92,68.9,55.3,51,10.8,16.8,244.1,21.1,8,0,52.9
2022,9,3,1913.1,71.4,74.4,61.9,10,16.1,217.2,18.8,7,20.1,167.7
2022,9,4,2279.34,77.1,70.8,65.5,10.1,15.2,201.6,17.3,7,22.7,211
2022,9,5,2483.04,77.2,69.1,65.5,12.5,20.8,171.8,15,8,40.5,202.6
2022,9,6,2968.56,70.5,95.3,69.1,8.8,21.5,59.6,5.1,5,98.9,107.2
2022,9,7,2461.2,67.9,88.8,64.4,13.4,24.2,68.5,6,3,99.9,36
2022,9,8,2141.16,69.2,72.3,58.9,11.2,19.7,216.3,18.5,8,42.7,15.4
2022,9,9,1873.62,68.5,67.8,55.2,9,14.1,249.7,21.7,8,0,47
2022,9,10,1680,68.8,69.2,56.7,10,11.6,249.7,21.5,8,0.8,182.2
2022,9,11,2367.54,69.5,91.4,66.8,7.7,15.4,59.2,5.1,3,83.8,103.2
2022,9,12,3016.86,73.7,89.8,70.2,8.8,16.3,111.3,9.7,5,93.5,73.4
2022,9,13,2799.72,73.7,77.8,65.2,12.7,25.3,172.3,14.7,6,62.8,257.2
2022,9,14,2042.88,68.5,65.9,56.1,11.2,18.2,238.8,20.5,8,3.4,283.5
2022,9,15,1547.28,66,61.8,50.8,15.7,22.8,250.4,21.5,8,0,327.1
2022,9,16,1360.8,62.6,66.4,50,7.5,11.4,202,17.4,7,1.1,320.9
2022,9,17,1756.86,68.6,71,58.3,7.9,14.5,175,15.1,7,38,137.6
2022,9,18,1826.16,70.5,73.8,60.7,10.1,19.7,185.9,16.1,7,4.8,225.7
2022,9,19,2577.96,71.8,75.4,62.7,13.8,24.9,183.3,15.7,8,46.8,241.3
2022,9,20,2299.5,69.9,73.5,59.9,13.6,20.8,175.8,15.2,8,27.5,307.4
2022,9,21,2159.64,69.2,70.8,58.2,9,20.6,205.8,17.7,7,1.4,249.2
2022,9,22,2352,66.6,77.8,59,19.2,31.8,83.3,7.4,5,36.8,274.5
2022,9,23,1231.86,55.5,53.5,37.9,19.4,32.4,208.5,17.9,7,19.6,331.7
2022,9,24,1311.66,55,59.7,40.4,10.2,23.9,184.3,15.7,7,2.3,274.2
2022,9,25,1483.02,61.3,80.5,55,9,32,90,7.9,5,60,205.5
2022,9,26,1759.8,64.7,65.8,51.3,15.8,25.1,173.2,15,8,36,247.1
2022,9,27,1534.68,61.9,54.1,44.7,12.6,19.7,189.4,16.5,7,25.8,253.4
2022,9,28,1495.2,58.4,66.8,46.9,12.4,18.3,193,16.6,7,34.1,302.5
2022,9,29,1384.74,58.2,64.6,45.6,12.9,22.1,219.9,18.9,8,7.2,1.9
2022,9,30,1718.22,55.5,67.8,44.8,13.4,24.8,105.6,9.1,5,7.1,42.2
2022,10,1,1668.24,55.5,94.9,53.9,19.4,31.7,39.7,3.4,2,99.1,41.3
2022,10,2,2052.96,54.1,85.9,49.9,21.3,38.5,24.9,2.2,1,99.9,39
2022,10,3,4121.88,46.7,84.6,42.3,15.8,36,38.5,3.2,2,99.5,15.4
2022,10,4,3827.88,48.3,96.9,47.4,16,34,30.2,2.7,1,100,10.5
2022,10,5,2460.78,56.1,96,55,13.8,30.6,40.2,3.4,1,97.4,11.1
2022,10,6,1651.02,60.5,75,51,6.6,10.5,307.5,26.9,5,4.8,316.8
2022,10,7,1304.52,63.8,69.5,52.1,13.6,19.7,519,45.6,5,18.7,284.3
2022,10,8,1388.94,52.2,62.3,39.1,13.6,22.6,519,45.6,5,37.9,315.2
2022,10,9,1926.96,49.4,64.1,36.3,11.3,19.7,159.6,13.3,0,0,264.8
2022,10,10,1890.84,53,62.9,38.9,11.3,17.2,161.3,13.7,6,0,259
2022,10,11,1967.7,56.8,67.2,44.8,8.9,12.5,153.8,13.4,6,0,250.7
2022,10,12,1873.62,56.6,74,47.2,11.3,21.3,174.8,15,7,0.5,181
2022,10,13,1927.8,62.1,92.6,59.9,13.5,30.2,45.6,4,2,96.5,158.9
2022,10,14,1789.62,56.2,74.4,45.9,9,20.6,136.6,11.7,6,46,316.6
2022,10,15,1928.22,54.9,69.7,43.4,13.8,23,152.8,13.1,6,0,186.8
2022,10,16,1910.58,54,73.1,44.6,6.9,10.7,106.9,9.2,5,10.8,293
2022,10,17,2126.46,56.7,85,51.9,12.6,25.3,86.8,7.6,4,88,200.4
2022,10,18,2745.12,47.7,60.1,34.1,10.2,18.8,143.8,12.3,6,21.1,281.8
2022,10,19,3383.1,43.7,66.4,32.1,15.9,26.4,253.4,21.6,4,39.1,233.5
2022,10,20,3001.32,47,59.9,32.2,16.9,22.9,232.5,20,7,0,215.2
2022,10,21,2860.2,48.4,62.6,33.6,6.8,12.1,139.8,12.2,6,0,223.5
2022,10,22,2615.34,50.4,70.2,39.7,6.8,8.3,140.3,12.2,6,0,78.8
2022,10,23,2183.58,55.1,77.6,48,17.8,33.1,56.8,4.8,3,79.4,31.5
2022,10,24,2558.64,56,98.9,55.7,10.1,26.8,34.6,3,2,100,36.1
2022,10,25,2254.56,63.7,98.7,63.3,6.6,14.3,48.3,4.2,2,100,98.2
2022,10,26,2181.9,62.7,97.2,61.9,10.1,17.2,56,4.9,2,85.9,183
2022,10,27,1724.1,56,66.4,43.9,21.3,32,6,0,0,4.4,337.1
2022,10,28,2743.02,47.5,63.7,35.3,12.5,22.4,112.8,9.6,4,0.6,39.5
2022,10,29,3013.5,46.6,64.8,33.8,9.9,17.2,166,14.4,6,0.4,15.4
2022,10,30,2918.58,47.4,69.3,35.6,5.5,10.3,4.6,0,0,0,353.6
2022,10,31,2654.82,52.4,90.5,49.4,10.2,17.2,85.2,7.4,4,80.3,211.6
2022,11,1,2121.84,60.3,88.9,56.8,13.5,19.7,52.2,4.4,4,67,267.6
2022,11,2,1815.24,58.7,68.6,47.2,9.1,19,151.1,13,6,0,14.5
2022,11,3,2455.32,53.4,69.9,42.3,8.9,9.4,151.7,13.1,6,0,120.4
2022,11,4,2456.16,54.7,88.8,51.1,9.8,15.7,101.2,8.8,5,38.8,220.1
2022,11,5,1552.32,65.1,81.2,58.3,19.2,27.5,93.1,8.1,4,46.8,178.1
2022,11,6,1959.72,67.4,85.6,62.8,10.2,30.4,48.2,4.3,3,76,187
2022,11,7,1938.72,68.7,54.4,48.5,13.8,32.9,143.2,12.3,6,37.7,275.5
2022,11,8,2333.94,50.1,42.5,27.4,17.1,31.6,110.7,9.3,5,0,1.7
2022,11,9,3194.94,44.4,56.3,29.3,8.9,16.6,43.3,3.6,5,0.2,30.9
2022,11,10,2608.2,51.1,77,43.5,9,13.9,101.8,8.6,5,8.5,233
2022,11,11,2036.58,62.5,91.9,60.1,16.9,25.9,20.3,1.7,1,99,148.8
2022,11,12,1477.14,65.5,73.7,56.5,17.5,30.9,68.5,5.7,4,66.9,246.8
2022,11,13,3644.34,47.4,65.8,36.1,15.7,28.6,65.9,5.7,4,68,304.1
2022,11,14,4668.3,38.7,54.8,23.1,14.7,28.4,105.8,9.1,5,3.8,322.3
2022,11,15,5386.92,36.5,69.7,27.1,14.9,27.5,45.8,4,2,65.1,26.8
2022,11,16,4400.76,42.2,75.1,34.2,15.9,26.8,80.2,6.9,4,79.4,309.2
2022,11,17,5130.3,36.9,61.1,24.3,17.2,30.9,89.7,7.6,5,37.8,269.3
2022,11,18,5226.48,35.2,62.7,22.8,15,27.1,95.9,8.3,5,35.2,252.6
2022,11,19,5427.66,32.6,57.1,18.3,13.9,23,90.1,7.8,4,1.4,246.6
2022,11,20,5915.7,30.4,46.7,11.4,20,32.5,96.5,8,4,8.2,286
2022,11,21,5724.18,31.1,48.5,12.9,14.6,24.2,85.7,7.3,4,0.2,224.4
2022,11,22,4707.78,40.2,50.8,22.3,9.1,15.2,226,19.4,4,0.2,246.8
2022,11,23,4448.22,40.6,56.9,25,10.5,18.3,148.8,12.6,4,0,297.4
2022,11,24,4201.68,42.3,65.9,31.2,9.1,11.2,79.5,6.9,4,0,322.5
2022,11,25,4341.96,45.4,76.5,37.5,15,30.6,34.3,2.8,3,66,293.7
2022,11,26,3875.34,45.9,49.1,27.4,11.2,27.7,77.1,6.7,4,11.3,282.6
2022,11,27,3854.34,46.9,80.8,41.1,15,32,13.7,1.3,1,49.4,204
2022,11,28,3424.26,48.3,68.8,38.3,15.7,28.9,52.9,4.5,3,54.2,312.9
2022,11,29,5071.08,36,73.3,27.8,8.9,11.4,74.8,6.5,4,10.9,26.3
2022,11,30,4516.26,44.2,79.2,37.7,23.4,35.3,6.8,0.7,0,70.6,247.4
2022,12,1,5108.46,35.8,49,18.3,19.7,34.2,73.7,6.4,4,5.8,288.3
2022,12,2,5252.94,33.9,64.2,22.5,7.8,14.1,74.9,6.5,4,10.5,193.6
2022,12,3,3933.72,49.9,80.2,43.8,19.6,38.9,11.6,1,0,75.8,222.4
2022,12,4,4760.28,37.4,57.2,23.4,8,28.4,70.3,6.2,3,0.1,287.5
2022,12,5,5458.74,33.1,66.7,22.4,7.9,11.6,73.6,6.2,4,0,157.3
2022,12,6,4445.7,46,88.4,42.7,13.4,30.6,12,1.1,1,87.3,137
2022,12,7,2958.48,54.4,97.7,53.8,8.1,28.6,16.7,1.4,1,98,230.4
2022,12,8,3504.9,48,70.3,38.4,13.6,19.7,48.7,4.1,2,9.1,331.6
2022,12,9,4565.4,37.6,63.9,25.9,11.4,17.2,69.3,5.9,4,0.1,359.5
2022,12,10,5280.66,34.5,58.4,21,12,17.2,72.1,6.2,3,35,49.7
2022,12,11,5521.32,36.6,87.7,33.2,9.9,12.8,14.6,1.3,1,99.8,41.8
2022,12,12,5663.7,34.9,81,29.4,13.8,20.8,36.6,3.1,2,74.9,345.7
2022,12,13,5826.66,30.7,58,16.9,10,16.1,70.4,6,3,0,326.9
2022,12,14,5767.44,32,56,17.5,10.2,19.7,65,5.6,3,0,326.7
2022,12,15,5899.32,36,82.4,31,20,27.5,8,0.7,0,71.2,61.3
2022,12,16,5147.1,41.8,91.6,39.5,23.5,36.2,24.4,2,1,100,17.8
2022,12,17,5132.4,38.4,61.6,26,12.8,25.3,49.9,4.3,3,75.4,278.3
2022,12,18,5581.8,34,58.6,20.9,12.9,21.7,53.1,4.7,3,63.7,282.3
2022,12,19,6108.06,30.8,59.6,18.2,15,27.7,50.8,4.4,2,31,284.7
2022,12,20,5809.44,31.6,62.1,19.8,15.8,20.9,63.5,5.6,3,10.7,319.5
2022,12,21,5997.18,29.4,68.5,20,6.6,5.8,73,6.3,4,0.1,326.3
2022,12,22,6021.12,36.3,87.5,32.9,16.7,32.2,12.5,1.1,1,66.2,56.4
2022,12,23,5922.84,34.7,76.1,27.7,24.6,42.7,13.5,1.1,1,92.8,229.2
2022,12,24,9259.32,9.5,49.1,-5.9,19.3,30.4,66,5.6,3,23.6,259.5
2022,12,25,8307.18,19,54.1,4.9,19.1,25.9,127.8,10.7,2,18.1,254.4
2022,12,26,7699.86,21.3,56.1,7.8,10.3,18.3,96.2,8.3,4,16.3,270.7
2022,12,27,6962.34,29.1,57.5,15.9,7,12.8,50.4,4.3,2,91,257.9
2022,12,28,5744.34,35,61.5,22.3,13.9,19.7,64.6,5.6,3,7.7,216
2022,12,29,4983.3,38.5,64.5,26.8,7,12.8,70.1,6,1,0,209.1
2022,12,30,3868.2,43.1,69.6,33,6.8,11.4,87.5,7.6,3,9.1,202.4
2022,12,31,3149.58,48,98.3,47.5,5.5,10.3,14.6,1.2,1,88.3,198.7
