datetime,year,month,day,dayofweek,weekdayend,EnergyUse,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
4/6/2020,2020,4,6,Monday,day,1747.62,64.3,48.1,56.3,64.3,43.9,56,35.8,51.8,0.092,100,16.67,rain,0,0,20.8,11.1,328.3,1015.3,36,9.9,219.5,19,8
4/7/2020,2020,4,7,Tuesday,day,1862.7,65.9,41,54.4,65.9,39.5,54.2,37.2,53.6,0,0,0,,0,0,20.8,12.4,209.4,1011.4,38.1,9.9,163.5,14,6
4/8/2020,2020,4,8,Wednesday,day,1447.32,71,49.9,58.4,71,46.3,58.2,50.5,77.3,0.361,100,25,rain,0,0,24.6,11.5,264.7,1000.5,56.3,8.1,165.7,14.3,8
4/9/2020,2020,4,9,Thursday,day,1890,64.2,43.1,51,64.2,41.6,49.9,39,69,0.146,100,12.5,rain,0,0,37.2,18.6,266.4,995.2,52.2,9.2,102.4,8.9,4
4/10/2020,2020,4,10,Friday,day,2707.74,48,39,43.4,40.6,31.3,35.8,25,48.8,0.011,100,4.17,rain,0,0,43.3,25,284.7,999,69.9,9.7,122.1,10.6,5
4/11/2020,2020,4,11,Saturday,end,2606.52,54,36,45,54,29.7,41.2,22,40.5,0,0,0,,0,0,31.8,20.2,282.4,1013,29.2,9.9,215.2,18.5,9
4/12/2020,2020,4,12,Sunday,end,2131.08,67,33.9,52.2,67,31,51.7,35.4,54.8,0,0,0,,0,0,25.3,16.8,174.8,1018.9,37.2,9.9,129.9,11.3,7
4/13/2020,2020,4,13,Monday,day,1768.62,70,55.2,61.5,70,55.2,61.5,56,83.8,1.635,100,75,rain,0,0,40.5,24,188.5,1006,69,7.2,28.2,2.3,2
4/14/2020,2020,4,14,Tuesday,day,1916.88,55.3,43.2,50.5,55.3,38.5,48.6,30.6,46.9,0,0,0,,0,0,30.3,15.7,304.3,1016.1,38.6,9.9,198.8,17.2,7
4/15/2020,2020,4,15,Wednesday,day,2520.42,50.2,39,44.5,50.2,31.4,40.4,25.9,51.5,0.016,100,16.67,rain,0,0,22.1,12.6,302.2,1014.6,38.7,9.9,236.3,20.5,9
4/16/2020,2020,4,16,Thursday,day,2768.22,48.8,37.1,42.9,44.3,32.9,37.5,23.1,46.5,0,0,0,,0,0,28.8,19.5,292.7,1018.8,52.3,9.9,211.1,18.3,9
4/17/2020,2020,4,17,Friday,day,3508.68,48.9,30.8,41,44.9,27.5,37.6,26,57.9,0.003,100,12.5,rain,0,0,24.4,12.7,232.3,1022,37.1,9.9,141.6,12.2,6
4/18/2020,2020,4,18,Saturday,end,3779.16,47,37.6,43.5,43.2,37.5,40,35.8,75.8,0.096,100,37.5,rain,0,0,33,18.1,341.9,1009.1,82.9,7.8,52.5,4.7,2
4/19/2020,2020,4,19,Sunday,end,2679.18,59.2,30.1,46.6,59.2,27.5,45.9,29.7,54.9,0,0,0,,0,0,28.7,18.3,225.3,1011.2,13.8,9.9,222.1,19.1,8
4/20/2020,2020,4,20,Monday,day,2328.48,56.1,43.9,51.8,56.1,38.2,51.5,33.3,50.9,0,0,0,,0,0,21.7,10.7,352.3,1003.7,31.4,9.9,132.1,11.5,5
4/21/2020,2020,4,21,Tuesday,day,2520.42,58.7,41,48.6,58.7,33.7,45.6,36.8,66.5,0.271,100,20.83,rain,0,0,36.8,21.5,244.9,1001.7,29.2,9.3,127.2,11.1,8
4/22/2020,2020,4,22,Wednesday,day,2986.62,50.2,35,42.6,50.2,26.9,37.4,16.8,36.6,0,0,0,,0,0,30.8,19.7,295.3,1011.6,4.4,9.9,266.3,22.9,9
4/23/2020,2020,4,23,Thursday,day,3432.24,55.2,35.8,44.1,55.2,32.1,42.6,26.8,52.3,0.07,100,16.67,rain,0,0,15.9,9.8,132.9,1016.1,56.3,9.6,132.3,11.3,5
4/24/2020,2020,4,24,Friday,day,3509.1,49.9,41.2,45.7,47.9,35,41.6,44.1,94.2,0.85,100,75,rain,0,0,21,12.6,34.4,1006.8,90.2,6.3,41.3,3.4,1
4/25/2020,2020,4,25,Saturday,end,2357.04,65,39.2,51.3,65,36.9,50.5,39.1,68.3,0,0,0,,0,0,20.1,15.7,127.6,1015.7,42.6,8.4,198.8,17.3,9
4/26/2020,2020,4,26,Sunday,end,3381.84,48.8,44.1,47,46.2,39.5,42.6,43.6,88.2,0.301,100,70.83,rain,0,0,27.6,14.7,59.8,1010.2,92,6.3,27.6,2.2,1
4/27/2020,2020,4,27,Monday,day,3528.42,51.2,39.9,44.8,51.2,33.4,40.3,38,77.9,0.017,100,20.83,rain,0,0,23.3,13.8,348.1,1012.6,83.5,9.5,91.3,7.8,3
4/28/2020,2020,4,28,Tuesday,day,2335.2,64.3,38.1,50.9,64.3,33.7,50,34.6,58.2,0,0,0,,0,0,19.7,10.1,294.8,1019.3,21.5,9.9,269.9,23.3,9
4/29/2020,2020,4,29,Wednesday,day,2363.34,59.3,46,52.8,59.3,45.1,52.7,41.9,67.1,0,0,0,,0,0,28.6,19.1,105.2,1020.2,83.8,9.9,92.7,8,3
4/30/2020,2020,4,30,Thursday,day,2093.7,65.9,53.1,59.3,65.9,53.1,59.3,54.5,84.5,0.502,100,37.5,rain,0,0,43.9,29.9,138.9,1012.5,91,8.5,49,4.2,2
5/1/2020,2020,5,1,Friday,day,1491.42,67,56.8,60.7,67,56.8,60.7,53.3,78.6,0.508,100,37.5,rain,0,0,24.6,14.5,315.1,1005.3,72.8,8.5,141.3,12.3,6
5/2/2020,2020,5,2,Saturday,end,1306.2,70.3,50,61.4,70.3,50,61.4,40.3,47.9,0,0,0,,0,0,24.2,14.6,307.8,1013.5,6.7,9.9,288,25,9
5/3/2020,2020,5,3,Sunday,end,1178.94,77.2,54,65.3,77.2,54,65.3,50.2,61,0.053,100,12.5,rain,0,0,20.8,12.8,238.6,1007.7,41.8,9.8,170.5,14.6,7
5/4/2020,2020,5,4,Monday,day,1549.38,70.2,50.1,62.4,70.2,50.1,62.4,43.3,51.7,0.002,100,8.33,rain,0,0,34.1,19.4,319.6,1005.8,32.1,9.9,254.8,22,9
5/5/2020,2020,5,5,Tuesday,day,2083.2,58,45.1,51.5,58,41.2,50.3,27.8,40.9,0,0,0,,0,0,24.2,12.5,302.3,1012.5,3.8,9.9,214,18.5,8
5/6/2020,2020,5,6,Wednesday,day,2845.92,53.1,43.1,48.1,53.1,39.7,46.3,39.9,74,0.03,100,29.17,rain,0,0,21.9,12.1,66.8,1009.1,87.8,9.8,57.2,5.1,2
5/7/2020,2020,5,7,Thursday,day,1784.16,64.2,43.2,54,64.2,40,52.7,33.4,51.7,0,0,0,,0,0,22.9,14.5,292.6,1008.3,46.1,9.9,289.3,24.9,10
5/8/2020,2020,5,8,Friday,day,2889.18,56.8,42.5,48.1,56.8,38.1,46.5,37.6,68.8,0.414,100,50,rain,0,0,32.2,8.6,33.1,1007.5,77.6,8.4,62.1,5.5,2
5/9/2020,2020,5,9,Saturday,end,3522.96,45.1,32.1,39.3,38.5,24.9,31.6,20.9,49.5,0.047,100,12.5,"rain,snow",0,0,37.4,19.6,292.7,1012,33.1,9.9,247.7,21.5,10
5/10/2020,2020,5,10,Sunday,end,2343.18,62.2,31.1,48.8,62.2,25.1,46.7,25.9,42.5,0,0,0,,0,0,30.6,18,235.7,1018,0.4,9.9,298.2,25.7,9
5/11/2020,2020,5,11,Monday,day,2440.2,56.9,42.5,49.8,56.9,40.8,47.9,38.1,65.6,0.084,100,20.83,rain,0,0,32.3,15.3,269.6,1011.5,51.8,9.8,157.3,13.7,6
5/12/2020,2020,5,12,Tuesday,day,2094.54,57.9,43,50.5,57.9,37.9,48.8,27.9,43.4,0,0,0,,0,0,29.1,19.4,291.4,1016.9,63.1,9.9,290.5,25,10
5/13/2020,2020,5,13,Wednesday,day,2039.94,63.2,35.1,51.4,63.2,32.5,50.2,27.6,42.4,0,0,0,,0,0,25.1,16.7,305.9,1024.3,6.5,9.9,305.3,26.2,10
5/14/2020,2020,5,14,Thursday,day,1839.18,72.1,38.2,57.8,72.1,34.8,57.2,37.9,49.1,0,0,0,,0,0,21.9,13.6,207.1,1022.9,32,9.9,260.9,22.4,9
5/15/2020,2020,5,15,Friday,day,1817.34,82.4,57.4,71.7,82.7,57.4,71.8,58.1,64.9,0,0,0,,0,0,28.7,16.9,220.6,1013.5,44.9,9.9,219.5,18.9,8
5/16/2020,2020,5,16,Saturday,end,1467.06,76,62,70,76,62,70,53.1,56.6,0,0,0,,0,0,25.3,16.7,332.6,1016,25,9.9,252,21.7,9
5/17/2020,2020,5,17,Sunday,end,1334.34,66.9,52.1,59.8,66.9,52.1,59.8,48.8,68.1,0,0,0,,0,0,21.7,13.3,116.3,1022.8,36.5,9.9,190.7,16.6,7
5/18/2020,2020,5,18,Monday,day,1178.52,68,51.3,58.7,68,51.3,58.7,46.7,66.5,0,0,0,,0,0,26.3,18.9,77.5,1019.1,51.2,9.9,202.2,17.6,7
5/19/2020,2020,5,19,Tuesday,day,1157.52,65.2,52.1,57.9,65.2,52.1,57.9,37.5,49.7,0,0,0,,0,0,37.8,24.5,80.4,1022.3,0.8,9.9,260.7,22.6,8
5/20/2020,2020,5,20,Wednesday,day,1357.86,61,44.1,52.7,61,42.7,51.8,34.3,50.7,0,0,0,,0,0,30.9,19.5,80.8,1028.5,2.2,9.9,216.3,18.8,7
5/21/2020,2020,5,21,Thursday,day,1706.46,71.1,41,56.2,71.1,37.3,55.5,46.1,70.6,0,0,0,,0,0,17.7,11.8,113,1027.3,28,9.9,290.1,25,9
5/22/2020,2020,5,22,Friday,day,1820.7,73,51.2,62,73,51.2,62,57,84.3,0.305,100,16.67,rain,0,0,17.9,13.5,124.2,1019.9,81,8.6,113.7,9.7,4
5/23/2020,2020,5,23,Saturday,end,1323,73.3,56.2,65.1,73.3,56.2,65.1,62.1,90.4,0.334,100,41.67,rain,0,0,26.4,21,56.7,1015.2,85.7,7.1,111.7,9.6,5
5/24/2020,2020,5,24,Sunday,end,1118.04,66.9,52.2,58.3,66.9,52.2,58.3,49.9,74.6,0,0,0,,0,0,21.3,11,68.1,1022.5,75.7,9.5,219.3,19.1,9
5/25/2020,2020,5,25,Monday,day,1160.88,72,56,62.4,72,56,62.4,57.4,84.4,0,0,0,,0,0,13.9,6.8,62.7,1022.1,69.7,8.5,179.8,15.4,9
5/26/2020,2020,5,26,Tuesday,day,1541.82,79.3,57.8,66.9,79.3,57.8,66.9,60.7,82.3,0,0,0,,0,0,14.5,8.7,160.7,1021.7,43.3,6.7,255.2,22.2,9
5/27/2020,2020,5,27,Wednesday,day,2016.84,80.2,59.1,68.6,82,59.1,68.7,62.4,82.4,0,0,0,,0,0,17.7,13.4,158.4,1022,55.2,7.5,209,17.9,8
5/28/2020,2020,5,28,Thursday,day,2468.76,77,66,71.3,77,66,71.3,67.8,88.7,0.026,100,20.83,rain,0,0,26.4,15.7,162.7,1019.5,85.5,8.2,102.2,9,3
5/29/2020,2020,5,29,Friday,day,2466.66,84.1,69.3,74.8,89.1,69.3,75.9,69.1,83.5,0.079,100,16.67,rain,0,0,30.9,14.9,200.6,1014.4,75.2,9.4,135,11.6,6
5/30/2020,2020,5,30,Saturday,end,1598.94,80.2,66.1,72.2,79.8,66.1,72.2,58.7,66.2,0.014,100,12.5,rain,0,0,20.8,13.4,298.1,1011.8,21,9.9,301.2,26.3,9
5/31/2020,2020,5,31,Sunday,end,1077.3,69.4,53.3,62.6,69.4,53.3,62.6,39.3,43.2,0,0,0,,0,0,24,14.9,334.6,1017.4,8.4,9.9,332.5,28.6,9
6/1/2020,2020,6,1,Monday,day,1315.86,71.2,45,59.9,71.2,42,59.6,37.6,45.3,0,0,0,,0,0,24.1,15.7,310,1021.5,15.4,9.9,256.4,22.3,9
6/2/2020,2020,6,2,Tuesday,day,1560.3,70.4,53.3,63.1,70.4,53.3,63.1,45.8,54.3,0,0,0,,0,0,21.9,10.2,243,1015.1,50.2,9.9,145.8,12.7,6
6/3/2020,2020,6,3,Wednesday,day,2009.28,83,59.1,70.9,85,59.1,71.1,59.9,69.4,0.283,100,12.5,rain,0,0,43.8,26.2,264,1004.9,22.6,9.6,183.9,15.9,6
6/4/2020,2020,6,4,Thursday,day,1907.22,87.4,64.5,76,87.4,64.5,76.1,62.5,66.7,0,0,0,,0,0,18.3,10.4,227.9,1010.1,10.4,9.9,273.6,23.5,8
6/5/2020,2020,6,5,Friday,day,2596.86,81.2,68.3,73,84.6,68.3,73.4,69.7,90.1,1.151,100,62.5,rain,0,0,40.3,14.3,221.7,1011.5,61.9,7.2,131,11.3,6
6/6/2020,2020,6,6,Saturday,end,2019.36,85.1,69.3,76.4,88.9,69.3,77.2,65.6,72.9,0.029,100,8.33,rain,0,0,28.6,11.5,290.3,1007.9,50.9,7.9,234.5,20.2,8
6/7/2020,2020,6,7,Sunday,end,1367.94,76,61.2,69.1,76,61.2,69.1,48.7,49.3,0,0,0,,0,0,28.8,16.8,338.2,1011.9,22.9,9.9,297.5,25.7,9
6/8/2020,2020,6,8,Monday,day,1382.22,77.2,55.2,67.5,77.2,55.2,67.5,46.7,48.6,0,0,0,,0,0,15.4,9,315.3,1015.6,0.1,9.9,316.7,27.4,9
6/9/2020,2020,6,9,Tuesday,day,1859.76,86.1,57.1,73.6,86.2,57.1,73.7,56.9,57.5,0,0,0,,0,0,25.3,11.4,238.2,1013.6,0.2,9.9,303.8,26,9
6/10/2020,2020,6,10,Wednesday,day,2362.92,89.2,67,78.4,95.9,67,81.4,67.9,71,0,0,0,,0,0,27.7,15.8,178,1012.9,14.1,9.6,266.7,23.1,9
6/11/2020,2020,6,11,Thursday,day,3013.08,79.4,71.9,75.4,79.4,71.9,75.4,71,86.1,0.193,100,37.5,rain,0,0,27.1,14.7,198.6,1014.5,57.9,9.3,101.7,8.9,4
6/12/2020,2020,6,12,Friday,day,1610.7,83.1,65.1,75.2,81.8,65.1,74.8,56.1,55.7,0,0,0,,0,0,21.7,12.2,295,1017.6,19,9.4,305.6,26.5,9
6/13/2020,2020,6,13,Saturday,end,1117.62,74.1,57.8,66.4,74.1,57.8,66.4,45,47.1,0,0,0,,0,0,20.8,11.3,346.3,1020.8,4.4,9.9,318,27.3,9
6/14/2020,2020,6,14,Sunday,end,1082.34,73.3,52,62.9,73.3,52,62.9,43.9,50.8,0,0,0,,0,0,18.3,12.4,53.3,1026.5,0.1,9.9,314.5,27.3,9
6/15/2020,2020,6,15,Monday,day,1306.2,74.9,52.3,64.3,74.9,52.3,64.3,49.6,61,0,0,0,,0,0,24.2,11.2,59.3,1027.8,1.5,9.9,272.5,23.6,9
6/16/2020,2020,6,16,Tuesday,day,1349.88,75,53.2,65.2,75,53.2,65.2,51.2,63.2,0,0,0,,0,0,25.3,14.9,66.9,1026.8,1.7,9.9,291.2,25.3,9
6/17/2020,2020,6,17,Wednesday,day,1711.08,75,56.8,65.9,75,56.8,65.9,57.7,75.7,0,0,0,,0,0,24.2,13.9,74.4,1023.1,45,9.9,161.3,13.7,5
6/18/2020,2020,6,18,Thursday,day,2084.46,78.4,62.1,68.6,78.4,62.1,68.6,64.9,88.8,0.327,100,20.83,rain,0,0,18.1,11.1,86.4,1020.3,80.6,8.1,139.1,12,7
6/19/2020,2020,6,19,Friday,day,2053.8,83.1,64.1,72.9,83.7,64.1,73.2,64.6,77.6,0,0,0,,0,0,17.2,10.9,165.2,1018.7,54.3,8.3,270.2,23.2,10
6/20/2020,2020,6,20,Saturday,end,2003.4,83.8,64.2,71.9,86,64.2,72.2,65,80.3,0.038,100,12.5,rain,0,0,35.7,21.3,214.2,1016.9,13.6,9.7,209,17.9,9
6/21/2020,2020,6,21,Sunday,end,1846.32,85.6,64.1,73.3,87.5,64.1,73.9,65.9,79.9,0,0,0,,0,0,13.4,8.8,203.7,1015.1,41.2,8.2,275.6,23.9,9
6/22/2020,2020,6,22,Monday,day,2216.34,88.2,66.8,77.9,90.6,66.8,79.2,66.8,70.9,0,0,0,,0,0,15.9,9.2,208.9,1013.2,14,9.9,259,22.3,8
6/23/2020,2020,6,23,Tuesday,day,2508.66,89.2,69.1,79.1,92.8,69.1,80.8,68.3,71.3,0,0,0,,0,0,33.3,12.5,191,1007.6,16.6,9.6,263.9,22.7,9
6/24/2020,2020,6,24,Wednesday,day,2090.76,83.1,72.8,78,82,72.8,77.8,60.6,58,0,0,0,,0,0,26.6,15.9,275.9,1006.3,16.7,9.9,300.9,26.2,9
6/25/2020,2020,6,25,Thursday,day,2135.28,82.9,65.8,74.3,82.4,65.8,74.3,58.8,60,0.013,100,12.5,rain,0,0,20.8,12.2,201.1,1013.4,27.1,9.9,201,17.3,10
6/26/2020,2020,6,26,Friday,day,1823.22,86,64,74.2,84.1,64,74,59.2,63.5,0,0,0,,0,0,23.5,12.6,283.9,1013.7,15.2,9.9,262.6,22.6,9
6/27/2020,2020,6,27,Saturday,end,2054.22,86.1,63.2,73.4,88.4,63.2,73.9,65.7,78,0.279,100,33.33,rain,0,0,33.3,19.4,238.5,1008.6,26.3,9.8,149.9,12.9,6
6/28/2020,2020,6,28,Sunday,end,2044.14,89.1,69.2,78.6,91.1,69.2,79.7,67.6,71.8,0.001,100,4.17,rain,0,0,26.4,10.2,258.4,1006.2,36.8,9.6,251.1,21.7,8
6/29/2020,2020,6,29,Monday,day,1849.68,88.2,69.2,78.4,88.6,69.2,78.5,62.6,61.1,0.001,100,4.17,rain,0,0,21.8,13.5,348.1,1008.6,13.7,9.9,308.8,26.6,9
6/30/2020,2020,6,30,Tuesday,day,2074.38,82.8,65.8,73.5,83.6,65.8,73.6,62.1,68.9,0.003,100,12.5,rain,0,0,18.3,10.2,342.6,1011.2,27.7,9.9,207.5,18,8
7/1/2020,2020,7,1,Wednesday,day,2085.72,81.4,66.6,72.8,82.9,66.6,73,65.1,78.2,0.023,100,20.83,rain,0,0,14.3,12.3,60.1,1010.8,34.8,9.9,217.9,18.8,7
7/2/2020,2020,7,2,Thursday,day,2187.78,93.7,65.1,79.1,94.1,65.1,79.8,64.3,65.4,0,0,0,,0,0,23,12.1,326.7,1009.6,5.6,9.9,283.9,24.5,9
7/3/2020,2020,7,3,Friday,day,2385.18,92.8,71.9,82.1,95.6,71.9,83,65,58.5,0.225,100,12.5,rain,0,0,35.3,15.1,323.8,1009.5,14.5,9.6,242.2,20.8,8
7/4/2020,2020,7,4,Saturday,end,2389.8,88.1,70.2,77.4,89,70.2,78.1,67.8,74.9,0,0,0,,0,0,17.2,7.7,73.8,1011.9,53.2,8.4,230,19.9,9
7/5/2020,2020,7,5,Sunday,end,2180.22,93.1,71,81.6,91.2,71,81.3,63.4,60.7,0,0,0,,0,0,19.7,9.1,267.8,1013.2,28.2,8.7,286.6,24.6,9
7/6/2020,2020,7,6,Monday,day,2777.46,91.3,68,76,96.4,68,77.1,66.2,72.8,0.048,100,20.83,rain,0,0,32.2,14.7,196,1015.7,11.7,9.8,137.1,11.9,7
7/7/2020,2020,7,7,Tuesday,day,2640.96,88.8,65.9,76.9,93.4,65.9,78.4,68.8,78.3,0.187,100,8.33,rain,0,0,17.7,12.3,147.5,1017.3,46.9,7.9,174.1,15,8
7/8/2020,2020,7,8,Wednesday,day,3009.3,87.4,73,77.4,93.1,73,78.8,71.8,84.1,0.086,100,16.67,rain,0,0,18.3,8.9,172.2,1015,56.6,8.6,184.9,15.9,9
7/9/2020,2020,7,9,Thursday,day,2721.6,88.3,71.2,79,91.4,71.2,80.7,70.5,77.5,0,0,0,,0,0,17.2,13.3,127.2,1014.3,49.4,8.3,242.8,20.8,9
7/10/2020,2020,7,10,Friday,day,3200.82,76.8,73.1,74.2,76.8,73.1,74.2,72.6,94.6,1.931,100,62.5,rain,0,0,31.3,22.4,45.8,1008.1,81.5,6.5,33,2.6,1
7/11/2020,2020,7,11,Saturday,end,2484.72,87.8,71.1,79.1,95.8,71.1,81.6,70.9,77.8,0.018,100,12.5,rain,0,0,28.2,11.5,214.9,1004.5,46,9.9,176.7,15.2,7
7/12/2020,2020,7,12,Sunday,end,1897.98,88.2,69.9,79.9,88.3,69.9,80.1,62.9,58.1,0,0,0,,0,0,21.9,13.4,252.8,1006.2,17.8,9.9,268,23.2,9
7/13/2020,2020,7,13,Monday,day,2284.38,86.2,68,76.7,86,68,76.8,64.4,69.4,0.23,100,16.67,rain,0,0,21.3,13.6,304.3,1008.7,18,9.4,280.2,23.9,9
7/14/2020,2020,7,14,Tuesday,day,2100.42,85,66,76.3,84.6,66,76.4,60.8,60.4,0,0,0,,0,0,18.3,11.4,329.5,1013.8,7.4,9.9,256.7,22,9
7/15/2020,2020,7,15,Wednesday,day,2379.72,82.4,66.8,74.5,85.1,66.8,75.1,65,73.2,0,0,0,,0,0,18.6,12.4,103.5,1020.1,24.7,9.9,238,20.5,9
7/16/2020,2020,7,16,Thursday,day,2236.08,80.8,65.9,71.9,82.6,65.9,72,63.1,74.9,0,0,0,,0,0,23.3,14.5,134.4,1023.9,61,9.9,186.3,16,8
7/17/2020,2020,7,17,Friday,day,2595.6,87.3,68,76.8,93,68,79.1,68.5,76.7,0,0,0,,0,0,21.5,9,193.3,1018.9,64,9.8,157.2,13.5,7
7/18/2020,2020,7,18,Saturday,end,2081.52,91.3,70.1,81.4,92.1,70.1,81.7,64.9,60.9,0,0,0,,0,0,12.3,6.9,330.2,1016.7,0.2,9.9,286.4,24.6,9
7/19/2020,2020,7,19,Sunday,end,2490.18,93.2,71,82.8,97.1,71,85.5,69.5,67.5,0,0,0,,0,0,21.9,14.7,200.6,1013,0.6,9,258.6,22.3,8
7/20/2020,2020,7,20,Monday,day,3000.48,93.9,77.2,85.1,99.1,77.2,88.2,70.6,64.9,0,0,0,,0,0,24.2,12.5,281.4,1010.5,2,9.5,239,20.7,8
7/21/2020,2020,7,21,Tuesday,day,2734.2,93,72.2,83.2,95.6,72.2,84.9,65.9,57.7,0.002,100,4.17,rain,0,0,13.6,9.9,312.1,1014.8,6.8,9.9,249.7,21.7,8
7/22/2020,2020,7,22,Wednesday,day,3113.04,93,72,80.2,101.3,72,83,72,78.5,0.175,100,33.33,rain,0,0,39.8,16.8,240.3,1015.5,28.2,9.3,196.7,16.8,7
7/23/2020,2020,7,23,Thursday,day,3132.36,88.1,71.1,77.9,95.9,71.1,80.2,72.6,85.3,0.13,100,20.83,rain,0,0,26.4,16.3,221.4,1016,41.3,8.3,133.5,11.5,5
7/24/2020,2020,7,24,Friday,day,2927.82,80,71.3,75.6,80,71.3,75.6,71.8,88.1,0.061,100,41.67,rain,0,0,31.1,10.8,86.3,1017,55.1,9.7,88.6,7.6,4
7/25/2020,2020,7,25,Saturday,end,2299.92,88,68.2,77.9,93.2,68.2,79.9,70.5,80.3,0,0,0,,0,0,12.8,8,207.6,1017.9,51.7,7.8,186.5,16.1,8
7/26/2020,2020,7,26,Sunday,end,2346.12,92.1,73.2,82.4,97,73.2,84,69,68.1,0,0,0,,0,0,19.7,11.4,260.6,1015.2,7.3,9.2,182.8,15.7,8
7/27/2020,2020,7,27,Monday,day,2621.64,93.9,73,83.9,97.7,73,86.1,66.8,58,0,0,0,,0,0,22.8,13.5,255,1010.2,0.1,9.9,182.5,15.8,7
7/28/2020,2020,7,28,Tuesday,day,2983.68,92,76.9,85,98.8,76.9,88.6,69.9,61.9,0,0,0,,0,0,21.9,13.4,267.2,1008.7,20.9,9.9,169.3,14.8,8
7/29/2020,2020,7,29,Wednesday,day,2586.36,92,71.9,82.4,90.9,71.9,82.3,63.8,57.9,0,0,0,,0,0,15.4,10,287.7,1011.8,7.6,9.9,194.3,16.8,8
7/30/2020,2020,7,30,Thursday,day,2835.42,93.8,71.1,82.7,94,71.1,84,65.3,58.6,0,0,0,,0,0,22.1,13.6,253,1010.1,4.2,9.9,146.4,12.5,6
7/31/2020,2020,7,31,Friday,day,2661.12,82.9,71.1,75.4,86.2,71.1,76,69,81.6,0.075,100,37.5,rain,0,0,37.2,9.2,47,1008.9,53.5,9.4,90,7.9,4
8/1/2020,2020,8,1,Saturday,end,1992.9,89.9,68,78.7,89.7,68,79.2,65.5,67.9,0.037,100,8.33,rain,0,0,19.5,12.1,156.3,1012.4,24.8,9.9,158,13.6,8
8/2/2020,2020,8,2,Sunday,end,2570.82,92.9,74.8,82.9,101.9,74.8,87.3,72.6,73.2,0,0,0,,0,0,27.7,19.4,190.3,1011.6,56.1,9.9,147.3,12.9,8
8/3/2020,2020,8,3,Monday,day,2820.3,89.2,73,81.4,90.2,73,82.7,65.8,60.7,0.015,100,8.33,rain,0,0,21.9,9.4,231.8,1015.2,16.8,9.9,178.3,15.5,8
8/4/2020,2020,8,4,Tuesday,day,1707.72,80.1,70.3,74.6,82.2,70.3,74.8,69.7,85.9,2.173,100,58.33,rain,0,0,47.8,27.7,172.5,1009.1,57,7.3,84.4,7.4,5
8/5/2020,2020,8,5,Wednesday,day,2422.56,86,70,78,85.9,70,78.1,64.2,65.3,0,0,0,,0,0,19.2,11.3,271.4,1015.3,6.6,9.9,264.1,22.9,9
8/6/2020,2020,8,6,Thursday,day,1258.32,79.2,66.9,72.6,79.2,66.9,72.6,65.2,78.2,0.133,100,12.5,rain,0,0,17.2,9.8,93.5,1018.3,22,9.6,155.7,13.5,7
8/7/2020,2020,8,7,Friday,day,2718.66,78.1,68.1,71.8,78.1,68.1,71.8,67.1,85.7,0.898,100,41.67,rain,0,0,17,10,61.7,1018.7,69.7,9.1,102.1,8.8,4
8/8/2020,2020,8,8,Saturday,end,2361.24,82.9,67,74.4,86.5,67,75.1,68.5,83.2,0,0,0,,0,0,13.6,7.7,54.3,1019.7,48.8,7.9,162.2,14.1,7
8/9/2020,2020,8,9,Sunday,end,2476.32,87.2,68.1,77.1,91.5,68.1,78.6,69.5,79.8,0,0,0,,0,0,17.2,11.2,206.5,1018.6,27.8,8.3,197,17.1,9
8/10/2020,2020,8,10,Monday,day,2756.88,91.3,70.3,80.8,96,70.3,83.2,70.5,73.9,0,0,0,,0,0,16.6,6.9,235.5,1015.8,19.9,8.5,236.2,20.4,8
8/11/2020,2020,8,11,Tuesday,day,3178.98,87.3,74,80.1,94.9,74,83.2,73.4,81,0.027,100,8.33,rain,0,0,20.8,13.1,175.6,1013.7,32.6,8.7,204.5,17.6,7
8/12/2020,2020,8,12,Wednesday,day,3492.3,88,74,78.4,97.5,74,80.3,73.4,85.4,0.019,100,25,rain,0,0,24.2,14.2,210.5,1015.5,23.3,8.8,98.2,8.4,5
8/13/2020,2020,8,13,Thursday,day,3157.14,79.1,72.1,75.2,79.1,72.1,75.2,72,90.1,0.306,100,29.17,rain,0,0,12.8,9.3,37.6,1017.5,40.1,8.8,83.2,7.2,3
8/14/2020,2020,8,14,Friday,day,2421.72,84.8,71.9,77.1,86.3,71.9,77.8,67.2,73.9,0,0,0,,0,0,26.4,14.5,58.5,1015.1,30.7,7.8,194.3,16.6,8
8/15/2020,2020,8,15,Saturday,end,2104.62,82.1,66,73.3,82.8,66,73.5,62.8,70.8,0,0,0,,0,0,21,13.5,71.3,1015,4.9,9.9,154.5,13.3,6
8/16/2020,2020,8,16,Sunday,end,2194.92,73.9,66,68.8,73.9,66,68.8,64.6,86.9,0.277,100,45.83,rain,0,0,25.3,13.4,26.5,1013.4,84.9,8.6,72,6.2,5
8/17/2020,2020,8,17,Monday,day,2014.74,82.2,61.1,70.6,84.6,61.1,70.8,63,78.4,0.001,100,4.17,rain,0,0,18.8,12.3,271.1,1012.1,32.2,9.6,191,16.5,7
8/18/2020,2020,8,18,Tuesday,day,2023.56,83.1,62.3,72.9,83.5,62.3,72.9,61.7,71.3,0.046,100,8.33,rain,0,0,18.3,10,291.7,1010.7,13.8,9.7,240.8,20.8,8
