datetime,Year,Month,Day,dayofweek,weekdayend,NetEnergyUse,EnergyUseIn,EnergyUseOut,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
5/4/2019,2019,5,4,Saturday,end,959.47,959.47,0,72,53.1,61.4,72,53.1,61.4,56.5,84.8,0.017,100,16.67,rain,0,0,22.6,9.7,75.1,1010.6,82.4,7.6,150.6,13,7
5/5/2019,2019,5,5,Sunday,end,2342.67,1520.52,-822.15,58,51.3,55.1,58,51.3,55.1,53.9,95.6,1.4,100,95.83,rain,0,0,27.3,15.7,54.2,1008.1,96.2,5.9,28.7,2.5,1
5/6/2019,2019,5,6,Monday,day,1931.28,956.33,-974.95,71,51.2,60.2,71,51.2,60.2,51.2,73.8,0.011,100,4.17,rain,0,0,23.5,12.6,27.1,1013.9,62.6,9.8,227.6,19.6,9
5/7/2019,2019,5,7,Tuesday,day,1437.33,899.3,-538.03,74.2,51.9,61.4,74.2,51.9,61.4,53.6,76.8,0.292,100,8.33,rain,0,0,29.8,12.4,203.9,1019.9,59,9.4,235.7,20.3,9
5/8/2019,2019,5,8,Wednesday,day,1218.44,1112.27,-106.17,69.9,56.7,61.9,69.9,56.7,61.9,54.6,78.2,0.216,100,20.83,rain,0,0,18.1,9.9,70.7,1021.5,66.7,9.2,164.8,14.1,9
5/9/2019,2019,5,9,Thursday,day,1819.75,1274.16,-545.59,57.9,53.1,55.1,57.9,53.1,55.1,49.7,82.5,0.018,100,4.17,rain,0,0,23.7,12.7,90.8,1023.7,90,9.7,72.9,6.2,3
5/10/2019,2019,5,10,Friday,day,2343.6,1019.96,-1323.64,78.1,55.2,65.9,78.1,55.2,65.9,59.7,81.6,0.09,100,20.83,rain,0,0,35.6,15.9,197.9,1016.1,73.7,9.7,134.3,11.6,7
5/11/2019,2019,5,11,Saturday,end,1255.57,952.55,-303.02,68.2,55.2,62.7,68.2,55.2,62.7,51,68.9,0.053,100,29.17,rain,0,0,19.7,12.5,345.5,1014.9,52.2,9.9,236,20.4,9
5/12/2019,2019,5,12,Sunday,end,2555.87,1339.67,-1216.2,54.1,44.1,48.9,54.1,38.7,45.4,47,93.2,1.079,100,83.33,rain,0,0,34.1,19.2,72.8,1011.4,92.8,5.6,31.6,2.6,1
5/13/2019,2019,5,13,Monday,day,2811.05,1646.5,-1164.55,48,43.2,46.1,47,37.6,42.2,44.8,95.2,0.79,100,58.33,rain,0,0,26.6,12.1,60,1009.7,90.4,6.1,54.3,4.7,3
5/14/2019,2019,5,14,Tuesday,day,1982.93,1415.62,-567.31,55.9,45.1,48.9,55.9,43.3,47.7,44.5,85.7,0.114,100,54.17,rain,0,0,23,13.5,291.8,1009.2,85.9,7,98.3,8.6,4
5/15/2019,2019,5,15,Wednesday,day,2593.38,1020.89,-1572.49,70.1,41.1,56.7,70.1,38.6,55.6,41.7,60.1,0.001,100,4.17,rain,0,0,27.1,12.4,305.2,1010.6,25.9,9.9,247.9,21.4,10
5/16/2019,2019,5,16,Thursday,day,2374.46,1013.97,-1360.49,73.2,51.1,63.2,73.2,51.1,63.2,46,56.8,0.003,100,12.5,rain,0,0,19.9,12.5,297,1010.3,37.6,9.9,293.1,25.6,10
5/17/2019,2019,5,17,Friday,day,1756.76,1092.73,-664.03,80,56.1,66.8,80,56.1,66.8,55.7,69.5,0.262,100,12.5,rain,0,0,31.5,12.5,245.4,1008.3,28.6,9,179.7,15.6,7
5/18/2019,2019,5,18,Saturday,end,2351.79,893.35,-1458.44,76,55.2,66.3,76,55.2,66.3,50.7,60.7,0,0,0,,0,0,14.8,9.7,321.6,1013.9,15.2,9.8,296.1,25.6,9
5/19/2019,2019,5,19,Sunday,end,2284.71,974.31,-1310.4,84,56.9,70.3,88.3,56.9,71.1,61.2,74,0.135,100,8.33,rain,0,0,33.3,14.8,175.8,1015.3,29.6,9.8,265.9,22.8,9
5/20/2019,2019,5,20,Monday,day,1679.88,1094.93,-584.95,86,66,76.8,86.4,66,77.1,62.3,63.5,0.018,100,4.17,rain,0,0,28.4,15.7,247.3,1008.7,31.3,9.8,203.8,17.6,7
5/21/2019,2019,5,21,Tuesday,day,2609.43,847.65,-1761.78,73.1,57.1,63.9,73.1,57.1,63.9,41.7,45.5,0,0,0,,0,0,25,16.1,325.2,1013.5,10.2,9.9,303.6,26.1,10
5/22/2019,2019,5,22,Wednesday,day,1930.98,859.97,-1071.01,73.9,48.8,62.7,73.9,47.2,62.5,41,47.1,0,0,0,,0,0,16.1,9.9,310,1022.3,1.7,9.9,286.9,24.8,9
5/23/2019,2019,5,23,Thursday,day,2207.5,1037.91,-1169.59,71.1,57.8,64.5,71.1,57.8,64.5,55.4,73,0.067,100,25,rain,0,0,28.6,13.4,195,1018,40.7,9.5,154.1,13.3,7
5/24/2019,2019,5,24,Friday,day,2206.26,800.71,-1405.55,77.1,63,70.7,77.1,63,70.7,54.1,58,0,0,0,,0,0,31.1,19.3,323.9,1013.2,12.7,9.9,312.9,26.9,9
5/25/2019,2019,5,25,Saturday,end,931.15,784.67,-146.48,72,52.2,63.1,72,52.2,63.1,51.5,66.8,0,0,0,,0,0,22.6,13.4,171.1,1020.5,41.3,9.9,200.8,17.3,6
5/26/2019,2019,5,26,Sunday,end,1452.13,935.23,-516.9,84.8,60.3,71,85.4,60.3,71.2,62.2,75.8,0.211,100,12.5,rain,0,0,27.3,11.2,261.6,1013.4,48.6,9.5,244.6,21.2,9
5/27/2019,2019,5,27,Monday,day,1506.92,1039.79,-467.13,80.2,65,72.4,80.1,65,72.4,55.9,58.4,0,0,0,,0,0,15.9,10.2,337.9,1012.2,38.3,9.9,261,22.5,9
5/28/2019,2019,5,28,Tuesday,day,2659.85,1525.55,-1134.3,79,59.1,68.1,79,59.1,68.1,62.2,81.8,0.103,100,16.67,rain,0,0,31.5,12.3,186.1,1008.4,41.6,9.4,77.7,6.7,4
5/29/2019,2019,5,29,Wednesday,day,2316.51,1169.91,-1146.6,80.3,60.5,70.7,83,60.5,70.9,64.1,80.6,1.949,100,16.67,rain,0,0,32.8,22,317.1,1005,51.9,8.6,153.5,13.3,6
5/30/2019,2019,5,30,Thursday,day,2255.69,1145,-1110.69,77.1,59.3,66.7,77.1,59.3,66.7,64.1,92,0.529,100,25,rain,0,0,27.7,9.3,148.3,1006.4,71.1,4.9,157.8,13.6,8
5/31/2019,2019,5,31,Friday,day,2284.05,904.98,-1379.07,79.1,65,71.5,79.1,65,71.5,61.1,72.2,0,0,0,,0,0,23,9.2,295.7,1006.9,12.6,9.8,262.9,22.7,9
6/1/2019,2019,6,1,Saturday,end,2207.2,812.7,-1394.5,79.1,60.1,70.1,79.1,60.1,70.1,59.4,70.5,0,0,0,,0,0,11.6,8.8,154.7,1008.6,5.6,9.9,233.8,20.1,7
6/2/2019,2019,6,2,Sunday,end,1658.45,898.69,-759.76,81,62,70.1,81.2,62,70.1,61.1,74.6,0.456,100,8.33,rain,0,0,29.8,13.4,264,1006.1,26.9,9.5,235.9,20.3,8
6/3/2019,2019,6,3,Monday,day,1623.17,827.48,-795.69,70.1,53.1,62.5,70.1,53.1,62.5,44.5,56,0,0,0,,0,0,23,14.7,303.6,1012.1,12,9.9,299.2,25.9,10
6/4/2019,2019,6,4,Tuesday,day,1682.73,847.66,-835.07,71.2,47,60.9,71.2,47,60.8,41.5,51.7,0,0,0,,0,0,19,11.4,271.3,1018.2,0.4,9.9,313.4,27,9
6/5/2019,2019,6,5,Wednesday,day,2357.09,1007.66,-1349.43,82.3,62,71.8,83.9,62,72.1,59.7,66.6,0.063,100,12.5,rain,0,0,27.7,14.9,204.9,1011,29.5,9.6,213.5,18.4,8
6/6/2019,2019,6,6,Thursday,day,2578.91,977.13,-1601.78,83.2,68.1,75.3,85.1,68.1,75.8,65.5,74.1,0.629,100,12.5,rain,0,0,19.9,11.1,296.6,1006.6,43.4,8.2,254,21.9,9
6/7/2019,2019,6,7,Friday,day,956.05,897.76,-58.29,79.2,64.2,71.5,79.2,64.2,71.5,59.4,66.7,0,0,0,,0,0,12.8,6.8,11.7,1012.1,7.9,9.9,174.3,15,5
6/8/2019,2019,6,8,Saturday,end,2126.86,833.17,-1293.69,78.2,60.3,69.4,78.2,60.3,69.4,54.9,63.8,0,0,0,,0,0,27.7,20.5,79.8,1018.8,0.5,9.1,257,22.1,9
6/9/2019,2019,6,9,Sunday,end,1948.57,811.12,-1137.45,77.2,55.9,66,77.2,55.9,66,50.7,60.2,0,0,0,,0,0,28.9,16.4,79,1023.5,4.5,9.9,311.3,26.8,10
6/10/2019,2019,6,10,Monday,day,1606.5,1295.9,-310.6,73,59.1,65.9,73,59.1,65.9,63.5,91.9,0.177,100,45.83,rain,0,0,21.7,14.4,73.2,1016,95.3,6.9,78.5,6.7,4
6/11/2019,2019,6,11,Tuesday,day,2032.97,921.98,-1110.99,77.1,62.1,70.1,77.1,62.1,70.1,56.2,65.6,0.132,100,37.5,rain,0,0,30.1,18.2,329.2,1012.9,34.2,8.9,290,25,9
6/12/2019,2019,6,12,Wednesday,day,2402.5,840.41,-1562.09,73.2,53.2,65,73.2,53.2,65,48.1,55.3,0,0,0,,0,0,23,14.4,111.7,1019.9,13.9,9.9,268.4,23.1,8
6/13/2019,2019,6,13,Thursday,day,2049.38,1161.09,-888.29,66.9,55.2,62.1,66.9,55.2,62.1,57.5,85.3,1.185,100,37.5,rain,0,0,28.4,17.9,66.4,1009.6,84.3,8.6,129.2,11,5
6/14/2019,2019,6,14,Friday,day,1031.3,813.64,-217.66,73.2,55.1,64.3,73.2,55.1,64.3,50.5,64.7,0,0,0,,0,0,25.3,17,267.9,1012.4,20,9.6,246.5,21.3,8
6/15/2019,2019,6,15,Saturday,end,1068.16,824.04,-244.12,79.3,51.3,68.8,79.3,51.3,68.8,52.3,57.8,0,0,0,,0,0,27.4,19.4,215.9,1017.5,7.2,9.9,290.5,25.1,9
6/16/2019,2019,6,16,Sunday,end,979.65,972.73,-6.92,81.2,67.9,73.3,83.2,67.9,73.7,63,71.4,0.493,100,16.67,rain,0,0,28.9,20.5,217.6,1011,43.3,8.9,196,16.9,7
6/17/2019,2019,6,17,Monday,day,1426.96,1161.72,-265.24,78.3,68.1,72.4,78.3,68.1,72.4,67.5,85.5,0.029,100,25,rain,0,0,17.9,6.8,344.2,1013.3,50.1,9,139.5,12.1,5
6/18/2019,2019,6,18,Tuesday,day,2312.42,1418.46,-893.96,78.2,69.1,72,78.2,69.1,72,69.7,92.7,1.294,100,29.17,rain,0,0,23.3,10,125.4,1012,76.9,6.5,108.6,9.3,4
6/19/2019,2019,6,19,Wednesday,day,3189.39,1678.97,-1510.42,73.1,68.1,70.3,73.1,68.1,70.3,69.2,96.2,0.731,100,37.5,rain,0,0,18.3,8.9,77.5,1009,93,4.9,50.1,4.2,2
6/20/2019,2019,6,20,Thursday,day,2967.32,1385.36,-1581.96,82.2,66.1,72.6,87.2,66.1,73.3,70.4,93.1,0.459,100,54.17,rain,0,0,20.8,10.9,202.5,1001,71.7,6.1,120.9,10.4,5
6/21/2019,2019,6,21,Friday,day,1536.89,943.74,-593.15,78.2,66.9,71.9,78.2,66.9,71.9,61.4,72.6,0.12,100,25,rain,0,0,29,21.2,314.3,1002.2,44.3,9.5,193.4,16.9,8
6/22/2019,2019,6,22,Saturday,end,1301.89,858.37,-443.52,80.1,60.3,71.1,79.8,60.3,71.1,52.3,53.8,0,0,0,,0,0,25,16.8,321.6,1012.5,20.3,9.9,271.8,23.2,9
6/23/2019,2019,6,23,Sunday,end,1989.53,881.69,-1107.84,83,60,72.4,81.8,60,72.1,52.2,50.9,0,0,0,,0,0,18.3,11.1,297.3,1014.6,0.1,9.9,301.5,25.9,9
6/24/2019,2019,6,24,Monday,day,2178.81,1129.22,-1049.59,83.9,59.2,74.1,84.9,59.2,74.2,59.1,61.7,0,0,0,,0,0,15,8.7,157.4,1010.7,3.5,9.9,201.5,17.1,8
6/25/2019,2019,6,25,Tuesday,day,2154.58,1310.07,-844.51,87.2,71.1,77.6,89.1,71.1,78.4,67.7,73.9,0.068,100,25,rain,0,0,43.6,10.2,255.9,1009.2,42.3,9.5,168.8,14.6,6
6/26/2019,2019,6,26,Wednesday,day,2016.62,1039.18,-977.44,88.1,67.8,78.9,87.8,67.8,79,61.2,56.5,0,0,0,,0,0,14.8,8.9,293.1,1015.3,7.6,9.9,298.5,25.8,9
6/27/2019,2019,6,27,Thursday,day,2389.61,1057.16,-1332.45,90,70.1,80.6,89.3,70.1,80.4,62.1,56.7,0,0,0,,0,0,16.6,9.9,324.5,1018.9,10.8,9.9,284.1,24.5,9
6/28/2019,2019,6,28,Friday,day,2267.36,1122.02,-1145.34,89.2,66.8,78.5,90.1,66.8,79,64.4,64.9,0.082,100,12.5,rain,0,0,11.6,12.9,71.9,1019.8,11.9,9.5,250,21.7,9
6/29/2019,2019,6,29,Saturday,end,2035.85,1156.37,-879.48,90.1,69.2,76.2,95.6,69.2,77.6,69.4,81.7,0.145,100,16.67,rain,0,0,40.8,18.9,257,1015,8.3,8,216.5,18.7,8
6/30/2019,2019,6,30,Sunday,end,1517.35,955.4,-561.95,84.9,69.5,76.4,84,69.5,76.3,61,62.5,0,0,0,,0,0,27.8,17.1,314.7,1008.8,14.1,9.9,280,24.3,9
7/1/2019,2019,7,1,Monday,day,2291.94,1025.65,-1266.29,84,62,73.5,82.9,62,73.4,55.9,55.5,0,0,0,,0,0,16.1,7.8,307.2,1012.6,1.2,9.9,296.2,25.6,9
7/2/2019,2019,7,2,Tuesday,day,1782.28,1189.43,-592.85,89.9,63.1,77.2,93.1,63.1,78.2,64.1,66.2,0.001,100,4.17,rain,0,0,22.8,10.4,257.6,1009.7,12.8,9.9,228.4,19.8,8
7/3/2019,2019,7,3,Wednesday,day,1884.32,1261.87,-622.45,84.6,72,77.9,89.2,72,79.4,70.3,78.4,0.042,100,33.33,rain,0,0,21.9,9.9,307.8,1010.3,43.3,9.8,157.7,13.5,8
7/4/2019,2019,7,4,Thursday,day,2062.31,1068.79,-993.52,90,71.1,80.2,91.8,71.1,81.2,68,70.1,0,0,0,,0,0,21.3,12.2,113.4,1016.1,12,9.5,282.7,24.4,9
7/5/2019,2019,7,5,Friday,day,1669.85,1198.61,-471.24,87.1,72,77.6,94.8,72,78.9,72.6,85.4,0.096,100,16.67,rain,0,0,18.3,13.1,111,1018.7,59.6,7.7,169,14.6,7
7/6/2019,2019,7,6,Saturday,end,2195.53,1269.74,-925.79,87.3,72.1,77.6,95.8,72.1,79.4,73.8,89,0.537,100,41.67,rain,0,0,21.3,12.2,223.3,1012.9,62.5,7,128.8,11.1,6
7/7/2019,2019,7,7,Sunday,end,1721.77,1080.13,-641.64,83.9,71.1,76.8,88,71.1,78.3,69.9,80.6,0,0,0,,0,0,20.8,11.4,88.4,1011.3,41.3,9.6,190.6,16.5,7
7/8/2019,2019,7,8,Monday,day,1594.53,1403.01,-191.52,78.1,67.1,71.5,78.1,67.1,71.5,66,83.5,0.428,100,37.5,rain,0,0,17.2,8.8,61.2,1014.2,61.2,8.6,139.3,12,7
7/9/2019,2019,7,9,Tuesday,day,2018.83,1004.86,-1013.97,86.1,64.3,76.1,87.6,64.3,76.8,65.5,72.5,0,0,0,,0,0,13.9,6.8,307.2,1016.4,7.7,9.3,258,22.3,9
7/10/2019,2019,7,10,Wednesday,day,2405.33,1115.4,-1289.93,86.2,69.3,78.5,89.5,69.3,79.6,67.4,70.6,0,0,0,,0,0,16.8,10,229.7,1016.1,21.3,9.6,177.4,15.1,6
7/11/2019,2019,7,11,Thursday,day,2555.92,1486.81,-1069.11,83.3,68,74.7,87.2,68,75.4,68.3,81.3,2.319,100,37.5,rain,0,0,24.8,10.9,173.8,1011.8,43.4,9,112.9,9.6,6
7/12/2019,2019,7,12,Friday,day,2274.6,1120.44,-1154.16,86.2,71,77.9,88.4,71,78.7,67.5,73.5,0,0,0,,0,0,20.8,14.8,296.4,1007.3,50.2,8.8,253.1,21.9,9
7/13/2019,2019,7,13,Saturday,end,1964.31,982.76,-981.55,85,66.8,76.7,86.8,66.8,77.4,63.9,66.1,0,0,0,,0,0,16.8,9.9,286,1012.6,10,9.9,295.6,25.3,10
7/14/2019,2019,7,14,Sunday,end,1770.93,1020.92,-750.01,88.2,69.3,79.5,90.8,69.3,80.4,64.7,62.7,0,0,0,,0,0,22.4,12.4,294.3,1013.3,6.6,9.9,226.2,19.4,7
7/15/2019,2019,7,15,Monday,day,1219.99,1008.63,-211.36,84.9,64.2,75.3,84.5,64.2,75.2,59.8,60.8,0,0,0,,0,0,16.1,8.9,305.1,1016.9,0.1,9.9,292.4,25.3,9
7/16/2019,2019,7,16,Tuesday,day,2067.31,999.78,-1067.53,90.1,65.1,79.4,93.2,65.1,80.9,65,63.5,0,0,0,,0,0,17.2,9.3,229.9,1016.9,3.8,9.9,267.9,23.2,8
7/17/2019,2019,7,17,Wednesday,day,2130.01,1190.38,-939.63,93,74,82.5,103.1,74,86.8,72.4,73.5,0.412,100,16.67,rain,0,0,32.9,11.5,212.3,1012.9,25.5,9.3,198,17.2,7
7/18/2019,2019,7,18,Thursday,day,2455.11,1534.68,-920.43,84.3,73.2,77.2,92,73.2,78.4,74.1,90.7,0.119,100,29.17,rain,0,0,15.2,6.6,115.3,1011,83.7,9.1,114.4,9.8,7
7/19/2019,2019,7,19,Friday,day,1734.08,1124.56,-609.52,93,72.1,81.7,103.4,72.1,86.8,73.5,78.5,0,0,0,,0,0,19.7,11.1,241.7,1011.5,57.1,7.3,230.5,20,8
7/20/2019,2019,7,20,Saturday,end,1265.33,1197.62,-67.71,95.1,77.1,87.3,103.8,77.1,94.1,73.8,66.1,0,0,0,,0,0,20.8,9.9,262.8,1010.2,11.7,9.4,258.2,22,8
7/21/2019,2019,7,21,Sunday,end,1961.81,1209.58,-752.23,97,79.9,88,108.5,79.9,96.7,74.4,65.4,0,0,0,,0,0,24.6,12.5,278,1008.9,9.6,9.5,264.9,22.9,8
7/22/2019,2019,7,22,Monday,day,2191.13,1331.17,-859.96,91.2,72.1,79.6,100.6,72.1,82.4,71.9,79.3,0.375,100,37.5,rain,0,0,43.2,15.3,220.8,1008.3,32.4,9.7,215.6,18.4,9
7/23/2019,2019,7,23,Tuesday,day,2173.46,1429.13,-744.33,74.8,63.4,70.7,74.8,63.4,70.7,67.2,89.3,1.856,100,58.33,rain,0,0,30,10.9,354.6,1009.1,75.7,8.1,82,7.2,3
7/24/2019,2019,7,24,Wednesday,day,2046.88,1022.82,-1024.06,83.2,64.1,73.5,82.8,64.1,73.4,61.8,70.8,0.062,100,8.33,rain,0,0,20.8,8.1,348.7,1013.1,29.5,9.8,245.5,21.3,8
7/25/2019,2019,7,25,Thursday,day,2020.41,1013.98,-1006.43,84.1,63,74.7,83.3,63,74.6,60.6,64.9,0,0,0,,0,0,12.8,7.9,355.4,1018.4,4.2,9.9,270.2,23.2,9
7/26/2019,2019,7,26,Friday,day,1752.96,1102.8,-650.16,85.9,62.9,75.7,85.4,62.9,75.7,60.9,63.2,0,0,0,,0,0,9.4,6.8,359.2,1023.1,2.8,9.9,233.9,20.1,9
7/27/2019,2019,7,27,Saturday,end,1516.08,1010.83,-505.25,86.2,64.9,76.8,86.6,64.9,77.2,63.5,65.9,0,0,0,,0,0,13.6,8.7,198.5,1022.9,9.5,9.9,242.3,21,8
7/28/2019,2019,7,28,Sunday,end,1340.65,1053.36,-287.29,90,69.1,79.2,92,69.1,80.3,65.9,66.4,0,0,0,,0,0,21.5,9.1,235.9,1018.6,6.5,9.9,261.1,22.6,9
7/29/2019,2019,7,29,Monday,day,1681.13,1160.45,-520.68,90.2,72.9,82.3,94,72.9,84.2,67.9,63.8,0,0,0,,0,0,19.5,9.1,253.5,1015.2,5.4,9.7,228.5,19.9,9
7/30/2019,2019,7,30,Tuesday,day,1822.59,1237.01,-585.58,92.9,73.9,82.9,96.5,73.9,85.4,69,65.2,0,0,0,,0,0,21.5,12.3,208.3,1014.6,9.7,9.7,242.7,20.8,9
7/31/2019,2019,7,31,Wednesday,day,2352.4,1485.21,-867.19,85,70.2,75.3,90.9,70.2,76.3,68.5,80.1,0.835,100,16.67,rain,0,0,50.6,9.9,282.6,1015.7,25.4,9.7,125.6,11,6
8/1/2019,2019,8,1,Thursday,day,2188.02,1206.14,-981.88,85,68,76.6,87.4,68,77.4,66.1,72.2,0,0,0,,0,0,14.8,9,46.7,1017.5,22.9,9.8,221.6,18.9,9
8/2/2019,2019,8,2,Friday,day,1552.01,1024.39,-527.62,84.1,66.9,75.4,85.5,66.9,75.9,65.8,74,0,0,0,,0,0,20.8,12.3,160.4,1018.7,7.1,9.7,185.4,15.9,7
8/3/2019,2019,8,3,Saturday,end,1309.12,1104.07,-205.05,84.9,68,77,88.1,68,77.9,68.7,77.6,0,0,0,,0,0,15,7.8,180.6,1015.5,33.8,8.2,220.9,19,9
8/4/2019,2019,8,4,Sunday,end,1326.47,1043.28,-283.19,87.3,71,79.6,87.8,71,79.9,65.3,65,0,0,0,,0,0,13,8.1,344.4,1012.2,12.3,9.9,239.2,20.7,8
8/5/2019,2019,8,5,Monday,day,1692.5,1110.06,-582.44,83.8,69.1,76.2,84.9,69.1,76.6,64.4,67.8,0,0,0,,0,0,14.5,9.6,31.3,1013.7,9.4,9.9,208.5,18.1,7
8/6/2019,2019,8,6,Tuesday,day,2284.06,1419.1,-864.96,83,71.1,76,87,71.1,76.9,70.2,83.4,0,0,0,,0,0,17.9,14.3,158.1,1010.9,48.3,7.4,146.5,12.9,6
8/7/2019,2019,8,7,Wednesday,day,2839.72,1684.93,-1154.79,87.2,68,74.4,94.7,68,75.6,70.1,87.4,1.654,100,29.17,rain,0,0,29.4,13.9,152.5,1008.5,63.9,7.7,145.5,12.5,8
8/8/2019,2019,8,8,Thursday,day,2464.53,1349.13,-1115.4,83.2,69.1,74.7,86.6,69.1,75.2,68.3,81.7,0.082,100,12.5,rain,0,0,27.7,11.1,238.6,1006.6,62.7,8.1,207.5,17.8,9
8/9/2019,2019,8,9,Friday,day,1961.49,1146.9,-814.59,85,66.1,75.6,84.3,66.1,75.7,61.8,64.8,0,0,0,,0,0,23,11.4,289.6,1007.2,15.5,9.9,246.4,21.3,8
8/10/2019,2019,8,10,Saturday,end,983.74,963.58,-20.16,81.2,63.2,72.6,80.9,63.2,72.6,56,57.9,0,0,0,,0,0,21.7,13.6,306.6,1010.3,14.3,9.9,246.8,21.4,8
8/11/2019,2019,8,11,Sunday,end,1097.79,985.96,-111.83,80.3,60,71.1,79.8,60,71,54.5,58.9,0,0,0,,0,0,18.6,10.1,298.6,1015.4,3.4,9.9,244.7,21.2,9
8/12/2019,2019,8,12,Monday,day,1667.91,1054.3,-613.61,85,60.1,73.9,85.5,60.1,73.9,59.1,62.3,0,0,0,,0,0,20.8,11.2,236.7,1014.1,1.7,9.9,249.6,21.5,8
8/13/2019,2019,8,13,Tuesday,day,2144.84,1659.12,-485.72,78.1,73.1,75.1,78.1,73.1,75.1,69.1,82,0.021,100,33.33,rain,0,0,21.7,10.1,196,1009,65.2,9.4,70.8,6.1,3
8/14/2019,2019,8,14,Wednesday,day,2355.22,1685.86,-669.36,79.1,71.9,74.5,79.1,71.9,74.5,71.3,89.8,0.066,100,37.5,rain,0,0,14.5,9.8,69.5,1009,66.3,6.2,82.4,7,5
8/15/2019,2019,8,15,Thursday,day,1697.19,1162.62,-534.57,82.9,69.2,74.6,84.6,69.2,74.9,66.9,79,0,0,0,,0,0,18.3,12.2,94.6,1014.3,37.1,7.2,217.3,18.9,8
8/16/2019,2019,8,16,Friday,day,1667.57,1169.27,-498.3,83.9,69.1,75.2,87.7,69.1,76.1,68.6,80.9,0,0,0,,0,0,17.9,10.8,102,1015.4,77.8,9.9,140.8,12.2,7
8/17/2019,2019,8,17,Saturday,end,1721.74,1222.16,-499.58,87,73.1,79,92.1,73.1,81.1,72,80.7,0,0,0,,0,0,14.1,7.8,115.9,1014.8,59.6,9,172.8,15,7
8/18/2019,2019,8,18,Sunday,end,1603.34,1271.95,-331.39,88.7,73.9,79.1,97,73.9,81.8,72.7,82.1,0.005,100,4.17,rain,0,0,28.9,9.7,188.3,1014.9,26.1,9,171,14.7,8
8/19/2019,2019,8,19,Monday,day,1824.77,1279.21,-545.56,91.2,70.3,78.6,98.7,70.3,81.3,71,79.2,0.004,100,4.17,rain,0,0,21,10.8,240.7,1014.4,33.8,9.6,186,16.1,7
8/20/2019,2019,8,20,Tuesday,day,1345.65,1336.2,-9.45,87.2,71,79,91.6,71,80.9,69.7,75.1,0,0,0,,0,0,15.4,10.1,134.2,1017,11.3,9.7,203.8,17.7,8
8/21/2019,2019,8,21,Wednesday,day,2514.95,1515.47,-999.48,89.2,73.9,79.2,96.3,73.9,81.2,72.2,80.9,0.42,100,12.5,rain,0,0,29.8,11.5,208.9,1013,38.3,8.4,171,14.8,8
8/22/2019,2019,8,22,Thursday,day,2221.4,1351.67,-869.73,89.2,71.1,79.6,93,71.1,81.4,70,75.5,0.057,100,8.33,rain,0,0,19.9,9.1,261.2,1011,29.4,9.5,215.9,18.7,8
8/23/2019,2019,8,23,Friday,day,2215.38,1605.22,-610.16,73.1,64,68.3,73.1,64,68.3,63.3,84.5,0.106,100,37.5,rain,0,0,22.6,8.8,344.6,1015,44.5,9.6,56.5,5,2
8/24/2019,2019,8,24,Saturday,end,1216.52,1034.47,-182.05,76.1,59,67.1,76.1,59,67.1,52.5,61.9,0,0,0,,0,0,20.1,11,3,1020.4,40.3,9.9,217.2,18.7,9
8/25/2019,2019,8,25,Sunday,end,1298.41,1053.34,-245.07,75.8,59,66.3,75.8,59,66.3,56.1,70.9,0,0,0,,0,0,26.2,15.7,52.8,1022.8,45.1,9.9,198.3,17.2,9
8/26/2019,2019,8,26,Monday,day,2092.56,1112.59,-979.97,73.2,57.8,64.5,73.2,57.8,64.5,55.5,74.3,0,0,0,,0,0,19.9,11,57.4,1021.5,36.3,9.9,199.3,17.1,8
8/27/2019,2019,8,27,Tuesday,day,2187.03,1203.92,-983.11,74,56.9,64.9,74,56.9,64.9,58.8,81.7,0,0,0,,0,0,13.9,7.6,74.5,1017.4,12.1,9.9,111.8,9.7,4
8/28/2019,2019,8,28,Wednesday,day,2283.15,1307.9,-975.25,79.1,63,71.2,79.1,63,71.2,66,84.4,0.033,100,12.5,rain,0,0,13.4,7.6,44.2,1011.5,65.4,9.6,126.8,11.1,5
8/29/2019,2019,8,29,Thursday,day,1901.96,1054.29,-847.67,82.3,62.1,72.1,81.3,62.1,72,57.7,64.7,0,0,0,,0,0,20.9,13.8,308.5,1012.2,6.7,9.8,209.8,18.1,8
8/30/2019,2019,8,30,Friday,day,1390.72,1031,-359.72,85,58,72.7,85.2,58,72.9,59,64.8,0,0,0,,0,0,23.5,14.7,229.6,1016.1,11.9,9.9,203,17.5,8
8/31/2019,2019,8,31,Saturday,end,1709.22,1011.81,-697.41,82.4,65.1,73.3,81.4,65.1,73.1,56.3,58.5,0,0,0,,0,0,19,9.6,8.5,1021.6,5,9.9,208.7,18.1,8
9/1/2019,2019,9,1,Sunday,end,1435.48,1009.9,-425.58,79.2,61.8,69.5,79.2,61.8,69.5,56.7,64.7,0,0,0,,0,0,19.9,11,83.8,1024.8,5.1,9.9,197.7,17,7
9/2/2019,2019,9,2,Monday,day,1466.03,1234.18,-231.85,80.9,63.1,70.2,84,63.1,70.3,66.9,89.6,0.95,100,33.33,rain,0,0,30,9.1,192.9,1017.2,56.5,9.2,110.1,9.3,6
