Year,Month,Day,Hour,EnergyUseIn,EnergyUseOut,NetEnergyUse
2020,2,1,1,74.97,0,74.97
2020,2,1,2,76.54,0,76.54
2020,2,1,3,74.34,0,74.34
2020,2,1,4,72.76,0,72.76
2020,2,1,5,77.49,0,77.49
2020,2,1,6,76.86,0,76.86
2020,2,1,7,72.45,0,72.45
2020,2,1,8,63.31,0,63.31
2020,2,1,9,53.24,0,53.24
2020,2,1,10,44.1,0,44.1
2020,2,1,11,27.41,-0.63,28.04
2020,2,1,12,23.94,0,23.94
2020,2,1,13,34.33,0,34.33
2020,2,1,14,38.43,-0.31,38.74
2020,2,1,15,51.35,0,51.35
2020,2,1,16,73.08,0,73.08
2020,2,1,17,71.82,0,71.82
2020,2,1,18,74.34,0,74.34
2020,2,1,19,74.65,0,74.65
2020,2,1,20,72.45,0,72.45
2020,2,1,21,71.5,0,71.5
2020,2,1,22,76.23,0,76.23
2020,2,1,23,74.97,0,74.97
2020,2,2,0,70.88,0,70.88
2020,2,2,1,75.92,0,75.92
2020,2,2,2,78.75,0,78.75
2020,2,2,3,71.82,0,71.82
2020,2,2,4,74.97,0,74.97
2020,2,2,5,79.69,0,79.69
2020,2,2,6,76.54,0,76.54
2020,2,2,7,71.5,0,71.5
2020,2,2,8,27.41,-2.2,29.61
2020,2,2,9,6.3,-70.56,76.86
2020,2,2,10,0,-80.64,80.64
2020,2,2,11,0,-28.67,28.67
2020,2,2,12,1.58,-31.5,33.08
2020,2,2,13,13.86,-2.2,16.06
2020,2,2,14,71.82,0,71.82
2020,2,2,15,72.76,0,72.76
2020,2,2,16,73.4,0,73.4
2020,2,2,17,78.43,0,78.43
2020,2,2,18,77.49,0,77.49
2020,2,2,19,74.97,0,74.97
2020,2,2,20,78.43,0,78.43
2020,2,2,21,75.29,0,75.29
2020,2,2,22,75.92,0,75.92
2020,2,2,23,80.64,0,80.64
2020,2,3,0,73.4,0,73.4
2020,2,3,1,80.32,0,80.32
2020,2,3,2,76.23,0,76.23
2020,2,3,3,78.12,0,78.12
2020,2,3,4,80.64,0,80.64
2020,2,3,5,75.92,0,75.92
2020,2,3,6,92.61,0,92.61
2020,2,3,7,102.38,0,102.38
2020,2,3,8,49.14,0,49.14
2020,2,3,9,0.63,-43.47,44.1
2020,2,3,10,0,-113.71,113.71
2020,2,3,11,0,-171.04,171.04
2020,2,3,12,0,-186.17,186.17
2020,2,3,13,0,-166.95,166.95
2020,2,3,14,0,-120.96,120.96
2020,2,3,15,8.5,-25.2,33.7
2020,2,3,16,73.4,0,73.4
2020,2,3,17,65.83,0,65.83
2020,2,3,18,71.51,0,71.51
2020,2,3,19,69.93,0,69.93
2020,2,3,20,73.39,0,73.39
2020,2,3,21,70.88,0,70.88
2020,2,3,22,70.56,0,70.56
2020,2,3,23,75.29,0,75.29
2020,2,4,0,68.35,0,68.35
2020,2,4,1,75.92,0,75.92
2020,2,4,2,74.97,0,74.97
2020,2,4,3,70.88,0,70.88
2020,2,4,4,76.54,0,76.54
2020,2,4,5,76.23,0,76.23
2020,2,4,6,78.12,0,78.12
2020,2,4,7,95.44,0,95.44
2020,2,4,8,89.46,0,89.46
2020,2,4,9,92.93,0,92.93
2020,2,4,10,65.52,0,65.52
2020,2,4,11,25.83,-4.41,30.24
2020,2,4,12,14.17,-0.63,14.8
2020,2,4,13,6.3,-24.57,30.87
2020,2,4,14,10.08,-15.12,25.2
2020,2,4,15,36.85,-0.94,37.79
2020,2,4,16,81.9,0,81.9
2020,2,4,17,72.14,0,72.14
2020,2,4,18,72.45,0,72.45
2020,2,4,19,68.99,0,68.99
2020,2,4,20,66.15,0,66.15
2020,2,4,21,67.72,0,67.72
2020,2,4,22,69.3,0,69.3
2020,2,4,23,64.89,0,64.89
2020,2,5,0,74.03,0,74.03
2020,2,5,1,66.15,0,66.15
2020,2,5,2,74.03,0,74.03
2020,2,5,3,66.47,0,66.47
2020,2,5,4,75.29,0,75.29
2020,2,5,5,68.35,0,68.35
2020,2,5,6,91.67,0,91.67
2020,2,5,7,97.96,0,97.96
2020,2,5,8,102.06,0,102.06
2020,2,5,9,76.54,0,76.54
2020,2,5,10,43.78,0,43.78
2020,2,5,11,63.32,0,63.32
2020,2,5,12,37.8,0,37.8
2020,2,5,13,43.78,0,43.78
2020,2,5,14,54.81,0,54.81
2020,2,5,15,65.52,0,65.52
2020,2,5,16,85.36,0,85.36
2020,2,5,17,81.9,0,81.9
2020,2,5,18,73.71,0,73.71
2020,2,5,19,81.9,0,81.9
2020,2,5,20,76.23,0,76.23
2020,2,5,21,78.12,0,78.12
2020,2,5,22,80.64,0,80.64
2020,2,5,23,75.29,0,75.29
2020,2,6,0,78.75,0,78.75
2020,2,6,1,82.85,0,82.85
2020,2,6,2,75.92,0,75.92
2020,2,6,3,79.07,0,79.07
2020,2,6,4,80.96,0,80.96
2020,2,6,5,78.12,0,78.12
2020,2,6,6,86.94,0,86.94
2020,2,6,7,106.15,0,106.15
2020,2,6,8,109.93,0,109.93
2020,2,6,9,105.84,0,105.84
2020,2,6,10,101.75,0,101.75
2020,2,6,11,95.76,0,95.76
2020,2,6,12,95.44,0,95.44
2020,2,6,13,93.87,0,93.87
2020,2,6,14,102.06,0,102.06
2020,2,6,15,103.95,0,103.95
2020,2,6,16,85.36,0,85.36
2020,2,6,17,81.27,0,81.27
2020,2,6,18,75.29,0,75.29
2020,2,6,19,75.92,0,75.92
2020,2,6,20,79.69,0,79.69
2020,2,6,21,74.34,0,74.34
2020,2,6,22,76.23,0,76.23
2020,2,6,23,80.96,0,80.96
2020,2,7,0,71.5,0,71.5
2020,2,7,1,78.12,0,78.12
2020,2,7,2,77.18,0,77.18
2020,2,7,3,73.08,0,73.08
2020,2,7,4,74.97,0,74.97
2020,2,7,5,77.49,0,77.49
2020,2,7,6,78.75,0,78.75
2020,2,7,7,105.53,0,105.53
2020,2,7,8,100.49,0,100.49
2020,2,7,9,74.34,0,74.34
2020,2,7,10,26.46,-10.71,37.17
2020,2,7,11,55.76,-1.58,57.34
2020,2,7,12,58.9,-0.63,59.53
2020,2,7,13,30.24,-6.3,36.54
2020,2,7,14,30.56,-5.98,36.54
2020,2,7,15,77.49,0,77.49
2020,2,7,16,85.99,0,85.99
2020,2,7,17,77.49,0,77.49
2020,2,7,18,76.86,0,76.86
2020,2,7,19,83.79,0,83.79
2020,2,7,20,78.12,0,78.12
2020,2,7,21,82.53,0,82.53
2020,2,7,22,80.64,0,80.64
2020,2,7,23,83.47,0,83.47
2020,2,8,0,80.96,0,80.96
2020,2,8,1,84.74,0,84.74
2020,2,8,2,79.69,0,79.69
2020,2,8,3,86.62,0,86.62
2020,2,8,4,85.68,0,85.68
2020,2,8,5,85.05,0,85.05
2020,2,8,6,85.05,0,85.05
2020,2,8,7,87.89,0,87.89
2020,2,8,8,36.85,-2.2,39.05
2020,2,8,9,0,-62.69,62.69
2020,2,8,10,0,-164.43,164.43
2020,2,8,11,8.19,-102.06,110.25
2020,2,8,12,7.56,-107.1,114.66
2020,2,8,13,9.76,-65.52,75.28
2020,2,8,14,13.55,-30.87,44.42
2020,2,8,15,30.87,-26.15,57.02
2020,2,8,16,63.63,0,63.63
2020,2,8,17,84.42,0,84.42
2020,2,8,18,86.94,0,86.94
2020,2,8,19,86.62,0,86.62
2020,2,8,20,85.37,0,85.37
2020,2,8,21,79.07,0,79.07
2020,2,8,22,89.46,0,89.46
2020,2,8,23,83.47,0,83.47
2020,2,9,0,90.09,0,90.09
2020,2,9,1,90.09,0,90.09
2020,2,9,2,87.25,0,87.25
2020,2,9,3,91.67,0,91.67
2020,2,9,4,92.93,0,92.93
2020,2,9,5,91.04,0,91.04
2020,2,9,6,85.36,0,85.36
2020,2,9,7,95.13,0,95.13
2020,2,9,8,34.02,-0.94,34.96
2020,2,9,9,0,-61.42,61.42
2020,2,9,10,0,-136.4,136.4
2020,2,9,11,0,-192.46,192.46
2020,2,9,12,1.26,-178.6,179.86
2020,2,9,13,4.41,-119.07,123.48
2020,2,9,14,2.52,-143.32,145.84
2020,2,9,15,9.76,-45.36,55.12
2020,2,9,16,51.66,0,51.66
2020,2,9,17,79.69,0,79.69
2020,2,9,18,79.38,0,79.38
2020,2,9,19,82.21,0,82.21
2020,2,9,20,74.65,0,74.65
2020,2,9,21,84.1,0,84.1
2020,2,9,22,78.12,0,78.12
2020,2,9,23,79.38,0,79.38
2020,2,10,0,81.58,0,81.58
2020,2,10,1,79.07,0,79.07
2020,2,10,2,80.32,0,80.32
2020,2,10,3,83.16,0,83.16
2020,2,10,4,75.29,0,75.29
2020,2,10,5,82.22,0,82.22
2020,2,10,6,87.88,0,87.88
2020,2,10,7,106.79,0,106.79
2020,2,10,8,96.39,0,96.39
2020,2,10,9,95.13,0,95.13
2020,2,10,10,39.06,-0.94,40
2020,2,10,11,28.98,-0.31,29.29
2020,2,10,12,62.69,-0.63,63.32
2020,2,10,13,76.54,0,76.54
2020,2,10,14,86.31,0,86.31
2020,2,10,15,92.61,0,92.61
2020,2,10,16,81.58,0,81.58
2020,2,10,17,75.28,0,75.28
2020,2,10,18,70.88,0,70.88
2020,2,10,19,75.92,0,75.92
2020,2,10,20,70.56,0,70.56
2020,2,10,21,73.08,0,73.08
2020,2,10,22,75.92,0,75.92
2020,2,10,23,71.82,0,71.82
2020,2,11,0,72.45,0,72.45
2020,2,11,1,75.92,0,75.92
2020,2,11,2,68.04,0,68.04
2020,2,11,3,75.29,0,75.29
2020,2,11,4,70.56,0,70.56
2020,2,11,5,72.45,0,72.45
2020,2,11,6,86,0,86
2020,2,11,7,94.82,0,94.82
2020,2,11,8,110.57,0,110.57
2020,2,11,9,83.16,0,83.16
2020,2,11,10,92.61,0,92.61
2020,2,11,11,70.88,0,70.88
2020,2,11,12,63.94,0,63.94
2020,2,11,13,61.11,0,61.11
2020,2,11,14,48.51,0,48.51
2020,2,11,15,32.44,-3.78,36.22
2020,2,11,16,65.83,0,65.83
2020,2,11,17,77.81,0,77.81
2020,2,11,18,80.32,0,80.32
2020,2,11,19,76.23,0,76.23
2020,2,11,20,72.76,0,72.76
2020,2,11,21,77.81,0,77.81
2020,2,11,22,77.18,0,77.18
2020,2,11,23,74.65,0,74.65
2020,2,12,0,78.75,0,78.75
2020,2,12,1,78.75,0,78.75
2020,2,12,2,76.54,0,76.54
2020,2,12,3,78.12,0,78.12
2020,2,12,4,82.53,0,82.53
2020,2,12,5,72.76,0,72.76
2020,2,12,6,95.76,0,95.76
2020,2,12,7,91.04,0,91.04
2020,2,12,8,32.44,-4.09,36.53
2020,2,12,9,0,-59.85,59.85
2020,2,12,10,0,-161.91,161.91
2020,2,12,11,0,-136.4,136.4
2020,2,12,12,0,-64.58,64.58
2020,2,12,13,0,-91.67,91.67
2020,2,12,14,37.17,-0.31,37.48
2020,2,12,15,47.25,0,47.25
2020,2,12,16,76.23,0,76.23
2020,2,12,17,76.54,0,76.54
2020,2,12,18,71.19,0,71.19
2020,2,12,19,74.34,0,74.34
2020,2,12,20,73.71,0,73.71
2020,2,12,21,74.34,0,74.34
2020,2,12,22,76.54,0,76.54
2020,2,12,23,72.76,0,72.76
2020,2,13,0,77.18,0,77.18
2020,2,13,1,77.49,0,77.49
2020,2,13,2,75.91,0,75.91
2020,2,13,3,73.4,0,73.4
2020,2,13,4,79.07,0,79.07
2020,2,13,5,78.43,0,78.43
2020,2,13,6,79.07,0,79.07
2020,2,13,7,97.02,0,97.02
2020,2,13,8,104.26,0,104.26
2020,2,13,9,104.58,0,104.58
2020,2,13,10,102.69,0,102.69
2020,2,13,11,87.89,0,87.89
2020,2,13,12,100.49,0,100.49
2020,2,13,13,101.74,0,101.74
2020,2,13,14,97.65,0,97.65
2020,2,13,15,77.49,0,77.49
2020,2,13,16,76.23,0,76.23
2020,2,13,17,78.12,0,78.12
2020,2,13,18,77.81,0,77.81
2020,2,13,19,79.38,0,79.38
2020,2,13,20,74.34,0,74.34
2020,2,13,21,78.75,0,78.75
2020,2,13,22,80.01,0,80.01
2020,2,13,23,76.23,0,76.23
2020,2,14,0,77.81,0,77.81
2020,2,14,1,79.07,0,79.07
2020,2,14,2,77.81,0,77.81
2020,2,14,3,81.58,0,81.58
2020,2,14,4,78.75,0,78.75
2020,2,14,5,81.27,0,81.27
2020,2,14,6,83.79,0,83.79
2020,2,14,7,65.52,0,65.52
2020,2,14,8,48.82,-0.63,49.45
2020,2,14,9,5.36,-26.77,32.13
2020,2,14,10,0.94,-95.76,96.7
2020,2,14,11,0.94,-137.97,138.91
2020,2,14,12,0,-111.82,111.82
2020,2,14,13,4.1,-201.6,205.7
2020,2,14,14,1.89,-175.14,177.03
2020,2,14,15,0,-91.04,91.04
2020,2,14,16,42.21,-0.94,43.15
2020,2,14,17,82.21,0,82.21
2020,2,14,18,84.74,0,84.74
2020,2,14,19,84.11,0,84.11
2020,2,14,20,79.38,0,79.38
2020,2,14,21,86.31,0,86.31
2020,2,14,22,89.78,0,89.78
2020,2,14,23,91.35,0,91.35
2020,2,15,0,91.35,0,91.35
2020,2,15,1,92.92,0,92.92
2020,2,15,2,93.87,0,93.87
2020,2,15,3,93.24,0,93.24
2020,2,15,4,94.82,0,94.82
2020,2,15,5,94.82,0,94.82
2020,2,15,6,94.18,0,94.18
2020,2,15,7,81.27,0,81.27
2020,2,15,8,11.34,-16.38,27.72
2020,2,15,9,0,-111.19,111.19
2020,2,15,10,0,-194.67,194.67
2020,2,15,11,0,-248.54,248.54
2020,2,15,12,0,-261.76,261.76
2020,2,15,13,0,-192.15,192.15
2020,2,15,14,0,-138.6,138.6
2020,2,15,15,0.63,-45.36,45.99
2020,2,15,16,37.17,-0.63,37.8
2020,2,15,17,82.21,0,82.21
2020,2,15,18,85.05,0,85.05
2020,2,15,19,84.74,0,84.74
2020,2,15,20,86.31,0,86.31
2020,2,15,21,87.25,0,87.25
2020,2,15,22,86,0,86
2020,2,15,23,86.62,0,86.62
2020,2,16,0,87.57,0,87.57
2020,2,16,1,88.2,0,88.2
2020,2,16,2,89.14,0,89.14
2020,2,16,3,88.83,0,88.83
2020,2,16,4,88.83,0,88.83
2020,2,16,5,88.51,0,88.51
2020,2,16,6,89.15,0,89.15
2020,2,16,7,79.07,0,79.07
2020,2,16,8,39.69,0,39.69
2020,2,16,9,6.62,-11.65,18.27
2020,2,16,10,0,-85.05,85.05
2020,2,16,11,0,-143.01,143.01
2020,2,16,12,0,-233.41,233.41
2020,2,16,13,0,-211.05,211.05
2020,2,16,14,0,-121.28,121.28
2020,2,16,15,0,-82.21,82.21
2020,2,16,16,51.03,-0.94,51.97
2020,2,16,17,75.29,0,75.29
2020,2,16,18,78.12,0,78.12
2020,2,16,19,79.38,0,79.38
2020,2,16,20,75.92,0,75.92
2020,2,16,21,84.1,0,84.1
2020,2,16,22,74.65,0,74.65
2020,2,16,23,83.47,0,83.47
2020,2,17,0,78.12,0,78.12
2020,2,17,1,84.74,0,84.74
2020,2,17,2,75.6,0,75.6
2020,2,17,3,84.42,0,84.42
2020,2,17,4,77.81,0,77.81
2020,2,17,5,83.47,0,83.47
2020,2,17,6,79.07,0,79.07
2020,2,17,7,68.35,0,68.35
2020,2,17,8,5.04,-20.16,25.2
2020,2,17,9,0,-106.79,106.79
2020,2,17,10,0,-189.95,189.95
2020,2,17,11,0,-231.84,231.84
2020,2,17,12,0,-245.38,245.38
2020,2,17,13,0,-178.29,178.29
2020,2,17,14,0,-176.09,176.09
2020,2,17,15,0,-97.33,97.33
2020,2,17,16,34.33,-3.15,37.48
2020,2,17,17,70.88,0,70.88
2020,2,17,18,73.71,0,73.71
2020,2,17,19,71.5,0,71.5
2020,2,17,20,73.39,0,73.39
2020,2,17,21,76.86,0,76.86
2020,2,17,22,74.65,0,74.65
2020,2,17,23,74.65,0,74.65
2020,2,18,0,80.64,0,80.64
2020,2,18,1,77.49,0,77.49
2020,2,18,2,77.49,0,77.49
2020,2,18,3,77.49,0,77.49
2020,2,18,4,82.53,0,82.53
2020,2,18,5,76.86,0,76.86
2020,2,18,6,89.14,0,89.14
2020,2,18,7,102.69,0,102.69
2020,2,18,8,88.51,0,88.51
2020,2,18,9,68.35,0,68.35
2020,2,18,10,17.33,-11.02,28.35
2020,2,18,11,12.91,-35.28,48.19
2020,2,18,12,16.07,-5.36,21.43
2020,2,18,13,15.12,-59.85,74.97
2020,2,18,14,1.26,-83.79,85.05
2020,2,18,15,38.12,-0.94,39.06
2020,2,18,16,68.36,0,68.36
2020,2,18,17,78.75,0,78.75
2020,2,18,18,76.23,0,76.23
2020,2,18,19,69.3,0,69.3
2020,2,18,20,74.34,0,74.34
2020,2,18,21,67.1,0,67.1
2020,2,18,22,73.71,0,73.71
2020,2,18,23,69.93,0,69.93
2020,2,19,0,74.34,0,74.34
2020,2,19,1,69.3,0,69.3
2020,2,19,2,76.54,0,76.54
2020,2,19,3,70.25,0,70.25
2020,2,19,4,78.43,0,78.43
2020,2,19,5,75.29,0,75.29
2020,2,19,6,82.53,0,82.53
2020,2,19,7,95.44,0,95.44
2020,2,19,8,30.87,-8.82,39.69
2020,2,19,9,0,-95.44,95.44
2020,2,19,10,0,-175.77,175.77
2020,2,19,11,0,-179.55,179.55
2020,2,19,12,0,-225.54,225.54
2020,2,19,13,0,-219.87,219.87
2020,2,19,14,0,-170.1,170.1
2020,2,19,15,0.31,-81.58,81.89
2020,2,19,16,41.9,-2.2,44.1
2020,2,19,17,83.47,0,83.47
2020,2,19,18,72.14,0,72.14
2020,2,19,19,72.76,0,72.76
2020,2,19,20,74.03,0,74.03
2020,2,19,21,72.14,0,72.14
2020,2,19,22,76.86,0,76.86
2020,2,19,23,72.14,0,72.14
2020,2,20,0,81.58,0,81.58
2020,2,20,1,75.6,0,75.6
2020,2,20,2,78.75,0,78.75
2020,2,20,3,80.64,0,80.64
2020,2,20,4,83.48,0,83.48
2020,2,20,5,76.23,0,76.23
2020,2,20,6,93.87,0,93.87
2020,2,20,7,86.94,0,86.94
2020,2,20,8,26.46,-1.89,28.35
2020,2,20,9,1.58,-13.23,14.81
2020,2,20,10,0,-59.53,59.53
2020,2,20,11,0,-49.77,49.77
2020,2,20,12,0,-22.68,22.68
2020,2,20,13,0,-45.36,45.36
2020,2,20,14,0,-28.03,28.03
2020,2,20,15,15.43,-5.67,21.1
2020,2,20,16,58.59,0,58.59
2020,2,20,17,79.38,0,79.38
2020,2,20,18,84.74,0,84.74
2020,2,20,19,78.75,0,78.75
2020,2,20,20,86.94,0,86.94
2020,2,20,21,79.07,0,79.07
2020,2,20,22,86.31,0,86.31
2020,2,20,23,82.85,0,82.85
2020,2,21,0,87.26,0,87.26
2020,2,21,1,82.85,0,82.85
2020,2,21,2,91.04,0,91.04
2020,2,21,3,91.04,0,91.04
2020,2,21,4,90.72,0,90.72
2020,2,21,5,91.98,0,91.98
2020,2,21,6,100.8,0,100.8
2020,2,21,7,100.8,0,100.8
2020,2,21,8,19.53,-9.77,29.3
2020,2,21,9,0,-93.87,93.87
2020,2,21,10,0,-177.03,177.03
2020,2,21,11,0,-226.49,226.49
2020,2,21,12,0,-242.24,242.24
2020,2,21,13,0,-223.02,223.02
2020,2,21,14,0,-177.98,177.98
2020,2,21,15,0,-100.8,100.8
2020,2,21,16,38.12,-4.72,42.84
2020,2,21,17,79.07,0,79.07
2020,2,21,18,81.58,0,81.58
2020,2,21,19,79.69,0,79.69
2020,2,21,20,82.53,0,82.53
2020,2,21,21,84.42,0,84.42
2020,2,21,22,82.85,0,82.85
2020,2,21,23,86.31,0,86.31
2020,2,22,0,85.99,0,85.99
2020,2,22,1,83.16,0,83.16
2020,2,22,2,88.2,0,88.2
2020,2,22,3,90.09,0,90.09
2020,2,22,4,86,0,86
2020,2,22,5,89.78,0,89.78
2020,2,22,6,90.4,0,90.4
2020,2,22,7,72.76,0,72.76
2020,2,22,8,5.67,-23,28.67
2020,2,22,9,0,-117.81,117.81
2020,2,22,10,0,-201.29,201.29
2020,2,22,11,0,-248.85,248.85
2020,2,22,12,0,-263.65,263.65
2020,2,22,13,0,-242.55,242.55
2020,2,22,14,0,-199.4,199.4
2020,2,22,15,0,-109.31,109.31
2020,2,22,16,34.33,-7.88,42.21
2020,2,22,17,84.74,0,84.74
2020,2,22,18,84.74,0,84.74
2020,2,22,19,79.69,0,79.69
2020,2,22,20,77.81,0,77.81
2020,2,22,21,80.96,0,80.96
2020,2,22,22,82.85,0,82.85
2020,2,22,23,80.32,0,80.32
2020,2,23,0,80.64,0,80.64
2020,2,23,1,86.62,0,86.62
2020,2,23,2,80.32,0,80.32
2020,2,23,3,86.62,0,86.62
2020,2,23,4,81.9,0,81.9
2020,2,23,5,89.46,0,89.46
2020,2,23,6,89.77,0,89.77
2020,2,23,7,68.35,0,68.35
2020,2,23,8,2.84,-24.25,27.09
2020,2,23,9,0,-116.24,116.24
2020,2,23,10,0,-197.51,197.51
2020,2,23,11,0,-249.79,249.79
2020,2,23,12,0,-260.51,260.51
2020,2,23,13,0,-240.98,240.98
2020,2,23,14,0,-191.21,191.21
2020,2,23,15,0,-105.21,105.21
2020,2,23,16,38.43,-5.99,44.42
2020,2,23,17,82.53,0,82.53
2020,2,23,18,89.78,0,89.78
2020,2,23,19,86,0,86
2020,2,23,20,83.79,0,83.79
2020,2,23,21,76.86,0,76.86
2020,2,23,22,80.64,0,80.64
2020,2,23,23,81.27,0,81.27
2020,2,24,0,77.49,0,77.49
2020,2,24,1,82.85,0,82.85
2020,2,24,2,78.43,0,78.43
2020,2,24,3,84.11,0,84.11
2020,2,24,4,80.96,0,80.96
2020,2,24,5,83.79,0,83.79
2020,2,24,6,98.91,0,98.91
2020,2,24,7,83.47,0,83.47
2020,2,24,8,16.69,-11.65,28.34
2020,2,24,9,0,-96.07,96.07
2020,2,24,10,0,-165.06,165.06
2020,2,24,11,0,-177.35,177.35
2020,2,24,12,0,-226.49,226.49
2020,2,24,13,0,-130.41,130.41
2020,2,24,14,0.31,-54.81,55.12
2020,2,24,15,11.34,-0.94,12.28
2020,2,24,16,46.31,0,46.31
2020,2,24,17,67.72,0,67.72
2020,2,24,18,72.76,0,72.76
2020,2,24,19,72.45,0,72.45
2020,2,24,20,68.36,0,68.36
2020,2,24,21,71.19,0,71.19
2020,2,24,22,71.82,0,71.82
2020,2,24,23,72.45,0,72.45
2020,2,25,0,72.14,0,72.14
2020,2,25,1,69.93,0,69.93
2020,2,25,2,74.97,0,74.97
2020,2,25,3,69.3,0,69.3
2020,2,25,4,76.86,0,76.86
2020,2,25,5,70.56,0,70.56
2020,2,25,6,85.68,0,85.68
2020,2,25,7,97.33,0,97.33
2020,2,25,8,90.09,0,90.09
2020,2,25,9,64.89,0,64.89
2020,2,25,10,48.51,0,48.51
2020,2,25,11,62.37,0,62.37
2020,2,25,12,58.28,0,58.28
2020,2,25,13,59.53,0,59.53
2020,2,25,14,54.49,-0.31,54.8
2020,2,25,15,72.76,0,72.76
2020,2,25,16,76.86,0,76.86
2020,2,25,17,73.39,0,73.39
2020,2,25,18,79.07,0,79.07
2020,2,25,19,72.76,0,72.76
2020,2,25,20,73.4,0,73.4
2020,2,25,21,77.49,0,77.49
2020,2,25,22,71.51,0,71.51
2020,2,25,23,76.54,0,76.54
2020,2,26,0,76.23,0,76.23
2020,2,26,1,72.45,0,72.45
2020,2,26,2,77.49,0,77.49
2020,2,26,3,76.86,0,76.86
2020,2,26,4,73.71,0,73.71
2020,2,26,5,77.49,0,77.49
2020,2,26,6,85.68,0,85.68
2020,2,26,7,97.65,0,97.65
2020,2,26,8,92.61,0,92.61
2020,2,26,9,51.97,0,51.97
2020,2,26,10,20.16,-2.2,22.36
2020,2,26,11,17.95,-7.24,25.19
2020,2,26,12,39.69,0,39.69
2020,2,26,13,58.9,0,58.9
2020,2,26,14,81.9,0,81.9
2020,2,26,15,72.76,0,72.76
2020,2,26,16,78.43,0,78.43
2020,2,26,17,72.45,0,72.45
2020,2,26,18,78.12,0,78.12
2020,2,26,19,69.62,0,69.62
2020,2,26,20,77.81,0,77.81
2020,2,26,21,71.19,0,71.19
2020,2,26,22,76.23,0,76.23
2020,2,26,23,73.08,0,73.08
2020,2,27,0,73.4,0,73.4
2020,2,27,1,72.45,0,72.45
2020,2,27,2,75.92,0,75.92
2020,2,27,3,75.29,0,75.29
2020,2,27,4,74.34,0,74.34
2020,2,27,5,77.18,0,77.18
2020,2,27,6,80.96,0,80.96
2020,2,27,7,88.51,0,88.51
2020,2,27,8,72.45,-15.44,87.89
2020,2,27,9,8.82,-76.23,85.05
2020,2,27,10,3.15,-127.57,130.72
2020,2,27,11,0.94,-171.36,172.3
2020,2,27,12,0.63,-232.79,233.42
2020,2,27,13,0.63,-234.68,235.31
2020,2,27,14,0,-208.21,208.21
2020,2,27,15,0,-110.25,110.25
2020,2,27,16,22.68,-20.48,43.16
2020,2,27,17,72.45,0,72.45
2020,2,27,18,80.64,0,80.64
2020,2,27,19,76.86,0,76.86
2020,2,27,20,77.49,0,77.49
2020,2,27,21,83.47,0,83.47
2020,2,27,22,78.12,0,78.12
2020,2,27,23,78.43,0,78.43
2020,2,28,0,85.05,0,85.05
2020,2,28,1,78.75,0,78.75
2020,2,28,2,86.31,0,86.31
2020,2,28,3,80.32,0,80.32
2020,2,28,4,86,0,86
2020,2,28,5,80.32,0,80.32
2020,2,28,6,85.05,0,85.05
2020,2,28,7,50.4,-0.63,51.03
2020,2,28,8,0.31,-21.1,21.41
2020,2,28,9,0,-78.12,78.12
2020,2,28,10,0,-153.4,153.4
2020,2,28,11,0,-212.94,212.94
2020,2,28,12,0.31,-131.04,131.35
2020,2,28,13,0.31,-151.83,152.14
2020,2,28,14,6.93,-79.69,86.62
2020,2,28,15,2.84,-51.66,54.5
2020,2,28,16,47.25,-12.28,59.53
2020,2,28,17,76.54,0,76.54
2020,2,28,18,81.9,0,81.9
2020,2,28,19,79.69,0,79.69
2020,2,28,20,80.01,0,80.01
2020,2,28,21,84.1,0,84.1
2020,2,28,22,80.01,0,80.01
2020,2,28,23,86.62,0,86.62
2020,2,29,0,80.32,0,80.32
2020,2,29,1,83.16,0,83.16
2020,2,29,2,83.79,0,83.79
2020,2,29,3,87.26,0,87.26
2020,2,29,4,81.27,0,81.27
2020,2,29,5,87.89,0,87.89
2020,2,29,6,80.64,0,80.64
2020,2,29,7,59.53,0,59.53
2020,2,29,8,1.89,-41.9,43.79
2020,2,29,9,0,-146.79,146.79
2020,2,29,10,2.84,-114.35,117.19
2020,2,29,11,0,-131.99,131.99
2020,2,29,12,2.52,-65.52,68.04
2020,2,29,13,0,-125.06,125.06
2020,2,29,14,2.84,-97.33,100.17
2020,2,29,15,1.58,-88.2,89.78
2020,2,29,16,59.53,-5.67,65.2
2020,2,29,17,80.96,0,80.96
2020,2,29,18,85.36,0,85.36
2020,2,29,19,82.53,0,82.53
2020,2,29,20,84.74,0,84.74
2020,2,29,21,87.89,0,87.89
2020,2,29,22,83.79,0,83.79
2020,2,29,23,86.31,0,86.31
2020,3,1,0,88.51,0,88.51
2020,3,1,1,87.89,0,87.89
2020,3,1,2,88.51,0,88.51
2020,3,1,3,90.72,0,90.72
2020,3,1,4,90.09,0,90.09
2020,3,1,5,86.31,0,86.31
2020,3,1,6,92.61,0,92.61
2020,3,1,7,57.64,0,57.64
2020,3,1,8,1.89,-43.78,45.67
2020,3,1,9,0,-148.99,148.99
2020,3,1,10,1.58,-216.72,218.3
2020,3,1,11,0,-278.78,278.78
2020,3,1,12,0,-288.23,288.23
2020,3,1,13,0,-270.9,270.9
2020,3,1,14,0,-217.98,217.98
2020,3,1,15,0,-139.23,139.23
2020,3,1,16,17.95,-22.36,40.31
2020,3,1,17,76.86,0,76.86
2020,3,1,18,78.75,0,78.75
2020,3,1,19,79.69,0,79.69
2020,3,1,20,81.27,0,81.27
